ISO3,event date,Renewable_gen_GW,Demand_GW,share of res in demand
AUT,23-11-2015,3.68153125,8.206520833,0.44861048
AUT,05-11-2017,3.691291667,6.186489583,0.596669827
AUT,28-04-2016,5.247958333,7.594708333,0.691001959
AUS,23-03-2015,3.062670972,21.82069375,0.14035626
AUT,11-04-2015,2.968364583,5.973239583,0.496943835
AUS,05-02-2021,5.766608167,25.75017906,0.223944391
AUS,21-01-2018,2.561144324,22.68775542,0.112886633
AUT,10-01-2018,5.98771875,8.388260417,0.713821276
AUT,31-01-2016,3.777375,6.697822917,0.563970569
AUS,13-08-2015,3.548948651,23.30102625,0.152308684
AUT,23-06-2015,1.34171875,6.9713125,0.192462861
AUT,09-04-2019,6.473947917,7.324354167,0.883893347
AUS,31-03-2017,1.825991164,20.39103875,0.089548707
AUT,05-10-2016,5.78309375,7.546,0.766378711
AUT,06-08-2019,5.365010417,6.71571875,0.7988736
ARG,07-02-2022,4.279288889,15.02977083,0.284720834
AUS,08-08-2019,6.426829055,23.05594729,0.278749295
AUS,28-05-2021,5.896279069,26.6978444,0.220852252
ARG,19-08-2020,7.825,17.50510417,0.447012479
AUT,19-11-2019,6.314677083,8.102864583,0.779314157
AUS,16-09-2018,3.7324166,19.53094042,0.191102759
AUS,27-12-2018,4.677570624,22.64173896,0.206590608
AUS,25-08-2017,3.237800763,22.88809729,0.141462207
AUT,30-03-2019,4.228916667,6.377760417,0.663072362
AUS,16-01-2018,2.555744911,21.28795125,0.120055936
AUS,19-02-2016,2.778180626,23.92500375,0.116120384
AUS,15-09-2015,2.410496924,21.1290225,0.11408464
AUT,27-10-2018,3.138489583,6.394927083,0.490778009
AUT,06-01-2020,2.83084375,6.801635417,0.416200454
AUT,25-11-2017,4.940083333,7.262625,0.680206307
AUS,10-09-2020,5.617249609,24.06664354,0.233403948
AUS,07-03-2017,1.980965796,22.34642708,0.088647988
AUT,01-01-2020,3.265833333,6.318583333,0.516861638
AUT,20-08-2017,5.68909375,5.338927083,1.06558746
AUT,23-05-2016,7.478114583,6.9865625,1.070356786
AUS,18-07-2015,2.110550793,23.20400458,0.090956317
AUS,28-07-2019,3.736052965,20.94456042,0.178378199
ARG,09-02-2022,4.842851111,17.2770625,0.280305238
AUT,07-07-2021,6.83509375,7.564739583,0.90354647
AUT,15-02-2022,4.175520833,8.28528125,0.503968508
AUT,27-12-2017,5.610489583,7.310052083,0.767503367
ARG,10-04-2021,4.52,14.71680031,0.307131979
AUS,12-01-2018,3.403076085,24.23305021,0.14043119
AUT,15-09-2021,4.960770833,7.248479167,0.684387817
AUT,04-08-2019,5.190166667,5.145635417,1.008654179
AUT,24-02-2016,6.0738125,8.102802083,0.749594083
ARG,14-03-2020,4.579,17.31016667,0.264526627
AUS,06-02-2016,1.9289034,20.71367,0.093122242
AUS,19-12-2019,4.633638018,23.76479479,0.194979088
AUS,01-08-2019,3.898443923,23.34003979,0.167028161
AUS,10-06-2020,3.544423609,27.58485813,0.128491638
AUS,19-01-2021,5.196062124,25.8013805,0.201386981
AUS,29-07-2016,3.644171268,23.54405125,0.154780978
ARG,01-09-2020,9.088,18.303625,0.496513669
AUS,30-03-2015,2.112286782,21.63890583,0.097615231
AUT,24-09-2018,4.976479167,7.3971875,0.672752876
AUT,22-05-2016,5.540114583,5.307875,1.043753778
AUT,09-11-2019,4.395572917,6.962572917,0.631314454
AUT,16-01-2020,3.865916667,8.724510417,0.443109869
ARG,05-03-2020,7.655,19.76764583,0.387248945
AUS,23-06-2017,2.855219979,23.29175542,0.122585006
ARG,15-01-2021,5.091,16.935125,0.300617799
AUT,25-09-2021,3.612229167,5.917729167,0.61040799
AUT,20-12-2015,1.88878125,6.613177083,0.285608751
AUT,05-12-2019,5.274760417,8.852666667,0.595838589
ARG,12-01-2021,4.716,15.6166875,0.301984656
ARG,05-03-2021,4.682,17.55713194,0.266672257
ARG,09-09-2021,7.490686111,16.97275,0.44133603
AUT,12-12-2021,3.246427083,6.765385417,0.479858409
ARG,28-09-2021,6.57420202,16.26797917,0.404119157
AUT,23-04-2017,4.129583333,5.876791667,0.702693505
AUT,02-10-2020,6.57353125,7.20909375,0.91183878
AUT,30-01-2018,6.397479167,8.323427083,0.768611187
AUT,14-11-2017,6.079427083,8.605395833,0.706466873
AUT,02-04-2017,3.889739583,5.591958333,0.695595237
AUT,18-04-2019,4.4386875,7.02809375,0.631563502
AUS,24-12-2016,2.554965289,20.88711083,0.12232258
AUT,30-11-2021,3.67821875,8.474270833,0.434045456
AUS,17-11-2020,4.451494959,24.41611896,0.182317876
AUS,14-02-2020,4.13433826,28.84331625,0.143337826
AUS,30-06-2017,3.59593928,24.0918075,0.149259838
AUS,24-02-2019,3.671891035,19.790595,0.185537172
AUT,02-05-2015,0.901791667,5.761260417,0.156526802
AUS,04-04-2021,3.706080265,22.48684417,0.164811044
AUT,16-02-2021,4.132385417,8.508020833,0.485704666
AUT,21-04-2021,3.1955625,7.262822917,0.439989042
AUS,30-10-2018,2.718344201,20.70090521,0.131315233
AUT,06-01-2021,3.614052083,6.96421875,0.518945802
ARG,29-10-2020,6.266,14.43214583,0.43416967
AUT,14-03-2019,6.113052083,8.33384375,0.733521322
ARG,28-05-2021,7.075,15.78328122,0.448259136
AUS,02-07-2018,4.762181545,23.95881646,0.198765309
AUT,27-10-2017,5.61421875,7.177416667,0.782206051
AUT,26-05-2017,6.07103125,6.245427083,0.972076236
ARG,25-12-2020,4.503,15.3941875,0.292513002
AUT,21-01-2015,4.458833333,6.678364583,0.667653477
AUS,14-01-2015,2.732208018,22.63328813,0.120716354
AUS,18-01-2015,2.252611772,20.56949708,0.109512243
AUT,25-12-2019,4.6723125,6.095364583,0.766535362
AUT,07-04-2017,5.898625,7.501635417,0.786311874
AUT,14-06-2021,7.630833333,6.85215625,1.113639715
AUT,27-02-2016,5.523739583,7.01365625,0.787569192
AUS,30-11-2018,3.675306734,21.01657229,0.174876601
AUT,17-02-2021,4.596125,8.20675,0.560042039
AUT,13-06-2018,7.792614583,7.444416667,1.046773029
AUT,16-05-2019,5.795145833,7.574135417,0.765123082
AUT,03-04-2020,4.99121875,6.57,0.75969844
AUT,30-04-2021,5.325447917,6.757635417,0.788063811
AUS,25-12-2020,3.487990286,21.90890327,0.15920424
AUS,26-02-2015,1.820074271,22.64128979,0.080387393
AUS,08-01-2019,3.179977062,22.26785542,0.142805717
AUS,30-07-2016,3.884299752,21.59525083,0.17986824
AUS,06-09-2015,3.876269614,19.67043625,0.197060684
AUT,02-04-2020,4.841427083,6.79253125,0.712757425
AUS,26-09-2021,5.760027847,21.99172969,0.261917909
AUT,12-12-2018,5.688604167,9.26253125,0.614152224
AUT,18-07-2019,4.580947917,6.970572917,0.657183846
AUT,07-04-2021,6.050875,7.9863125,0.757655677
AUS,05-05-2016,3.256177315,21.14023563,0.154027484
AUS,11-09-2017,3.343625961,21.49844479,0.155528737
AUT,20-06-2015,1.010510417,5.564802083,0.181589642
AUS,06-07-2021,4.896003731,29.52762567,0.165810952
AUT,24-05-2021,6.3873125,5.976041667,1.068819941
AUT,13-08-2021,7.024479167,6.782854167,1.035622909
AUT,02-05-2019,6.419145833,7.0285,0.913302388
AUT,01-10-2017,4.59646875,5.812385417,0.790805912
AUT,08-04-2021,5.92609375,7.954489583,0.744999876
AUS,16-03-2017,2.833988883,22.75457542,0.124545892
AUT,21-09-2018,3.856614583,7.294010417,0.528737192
AUT,22-11-2021,3.530916667,7.823614583,0.451315262
AUT,07-09-2021,5.211177083,7.056322917,0.738511707
AUT,26-09-2017,6.525552083,7.45425,0.875413634
AUT,06-10-2016,5.4385,7.676979167,0.708416668
AUT,27-10-2016,3.842135417,7.546427083,0.509133047
AUT,01-06-2015,0.803125,6.800083333,0.11810517
AUS,09-09-2016,3.820433324,21.46781333,0.17796099
AUS,17-01-2017,4.32311895,26.61066479,0.162458134
AUT,30-05-2021,6.0108125,5.619166667,1.069698206
AUT,18-08-2020,6.935489583,6.965041667,0.995757084
ARG,22-09-2021,7.325021667,16.33829167,0.448334613
AUT,25-11-2015,3.746427083,8.64940625,0.433142689
AUT,21-05-2016,5.15921875,5.81975,0.886501783
AUS,02-06-2017,2.653529515,23.63782042,0.112257791
AUS,14-12-2020,5.784541855,25.78943417,0.224298905
AUT,26-12-2016,2.630052083,6.395041667,0.411264261
ARG,16-04-2021,4.979,15.07748851,0.330227411
AUT,12-03-2017,3.206541667,6.386322917,0.502095135
AUS,29-03-2019,3.989987967,21.30313813,0.187295784
AUS,14-06-2018,5.906425325,22.99590188,0.256846866
AUT,22-03-2016,3.96409375,7.863229167,0.504130513
ARG,05-02-2021,8.183,15.95306944,0.512942041
AUS,09-05-2021,4.792101912,22.69079277,0.211191471
AUT,06-01-2016,2.762885417,7.376791667,0.374537542
AUT,24-06-2019,6.79965625,7.06234375,0.962804487
ARG,31-01-2020,7.058,16.1583125,0.436803039
AUS,27-02-2021,3.047089721,24.03320706,0.126786646
AUT,28-08-2019,4.691739583,7.324552083,0.640549692
AUS,18-12-2019,4.738132205,23.78548083,0.199202708
AUS,19-08-2019,6.052019512,21.99390104,0.27516808
AUS,23-07-2020,4.789940821,28.30188354,0.169244595
AUS,16-10-2021,5.091754445,21.34693225,0.238523943
AUT,08-02-2020,4.107114583,7.248572917,0.566610094
AUT,14-07-2016,8.034197917,6.963114583,1.153822448
AUS,01-02-2017,1.977765303,23.19598354,0.085263266
AUT,05-01-2017,4.815,8.329520833,0.578064464
AUT,18-05-2019,5.619979167,5.961770833,0.942669439
AUT,27-04-2018,8.107520833,6.89371875,1.17607363
AUT,13-12-2017,5.22534375,8.798802083,0.593869904
AUT,28-07-2015,2.946322917,6.274197917,0.469593557
AUS,16-07-2019,4.961414522,23.37309104,0.212270363
AUS,21-03-2015,1.854175625,20.03218208,0.092559843
AUT,30-11-2016,4.26840625,8.760114583,0.487254614
AUS,08-01-2022,4.697431451,24.51122694,0.191644076
ARG,14-06-2020,7.121,15.6465625,0.45511594
AUT,25-11-2019,5.317729167,8.004104167,0.664375307
AUT,20-02-2017,2.78340625,8.316697917,0.334676849
AUS,03-08-2016,3.657490516,24.30059146,0.15051035
AUS,26-01-2020,3.442183192,25.83098083,0.133257936
AUT,06-12-2017,5.050979167,8.830895833,0.571966793
AUT,04-05-2021,5.41503125,6.966989583,0.777241186
AUT,27-12-2020,3.572583333,6.729125,0.530913504
AUT,05-07-2017,5.586208333,7.235333333,0.77207339
AUT,24-10-2020,4.049833333,6.5203125,0.621110312
ARG,05-08-2021,6.786126136,18.3915,0.368981657
AUS,05-02-2018,2.691541417,22.26515875,0.120885795
AUT,03-08-2021,8.055354167,6.733177083,1.19636749
AUS,24-08-2019,4.820273142,19.7384675,0.244207061
AUT,26-12-2018,6.210802083,6.59453125,0.941811002
AUS,31-07-2021,5.20131299,25.04234931,0.20770068
AUT,19-12-2017,6.067354167,8.90346875,0.68145959
AUT,06-11-2018,5.319416667,7.65015625,0.695334382
AUT,16-07-2016,7.977677083,5.838364583,1.366423246
AUT,11-10-2020,5.616822917,6.12496875,0.917036992
AUT,31-10-2021,2.774572917,6.108947917,0.454181793
AUT,25-12-2014,1.351885417,10.79876087,0.125188939
AUS,19-01-2019,3.195337307,21.62760521,0.147743464
AUT,21-01-2019,5.282645833,8.884802083,0.59457102
AUT,17-03-2015,3.239354167,7.611416667,0.425591491
AUT,11-01-2016,3.216270833,8.26090625,0.389336319
AUS,14-12-2021,4.423454228,23.37943326,0.1892028
AUS,11-01-2018,3.346461728,23.71696896,0.141099891
AUT,23-11-2019,4.7049375,6.884708333,0.683389517
AUT,22-03-2020,5.250875,5.96884375,0.879713931
AUT,01-07-2018,4.551229167,5.211989583,0.873222997
AUT,21-09-2017,8.564916667,7.54153125,1.13569995
AUT,04-03-2018,2.687604167,7.330333333,0.366641467
AUT,18-10-2019,2.786,7.1985625,0.387021714
AUS,09-06-2019,4.572402592,20.46077292,0.223471646
AUT,08-11-2020,4.427729167,6.106114583,0.725130376
AUS,01-02-2021,5.108150132,26.40499731,0.193453916
AUT,07-08-2020,7.578979167,6.309791667,1.201145706
AUS,25-09-2020,6.4747401,24.53246104,0.263925421
AUS,03-04-2019,3.745722597,21.06260667,0.177837561
AUS,10-07-2015,3.874129978,23.79565313,0.162808306
AUS,12-02-2017,3.523045446,22.20104458,0.158688274
AUT,02-12-2020,5.39946875,8.603339906,0.627601467
AUT,31-01-2022,4.609260417,8.406541667,0.548294483
AUT,31-12-2015,2.89109375,6.839864583,0.422682893
AUT,12-11-2019,4.87034375,8.481135417,0.5742561
AUT,11-12-2015,2.568916667,8.331708333,0.308330124
AUS,10-10-2018,4.275325584,20.63344938,0.207203629
AUS,15-05-2016,2.621478195,18.733125,0.139938115
AUS,18-07-2018,5.685765916,22.92397646,0.248027035
ARG,05-10-2021,6.768980556,15.07927083,0.448893095
AUT,17-11-2021,3.962875,8.012416667,0.494591727
AUS,19-10-2021,5.717168411,23.28112435,0.245570975
AUS,03-11-2016,3.696923802,21.07055375,0.175454516
AUS,21-09-2016,3.394421154,22.15140854,0.15323726
AUS,08-10-2017,3.475417646,18.43976333,0.188474092
AUS,15-09-2020,4.439569735,23.29133458,0.190610363
AUT,19-11-2020,5.140989583,8.00603125,0.642139585
AUS,13-10-2020,4.559177824,23.07879479,0.19754835
AUS,27-05-2018,4.023388601,20.04228313,0.200745024
AUT,14-08-2017,6.735895833,6.196916667,1.086975378
AUT,23-09-2021,4.0103125,7.251302083,0.553047226
AUS,27-01-2015,2.745074059,21.77996208,0.126036678
AUS,03-07-2017,4.536581593,24.55919417,0.184720295
AUS,15-05-2021,5.289586987,24.44723319,0.216367511
AUT,09-05-2016,5.773635417,6.809166667,0.847921001
AUS,24-10-2021,5.554809961,21.18184834,0.262243874
AUS,27-11-2016,2.767906466,19.39125188,0.142739957
AUT,04-10-2015,2.385416667,5.596364583,0.426243972
AUT,31-12-2018,4.97171875,6.79209375,0.731986179
ARG,15-01-2020,7.07,18.544,0.381255393
ARG,19-12-2020,4.241,16.08616667,0.263642674
AUT,18-02-2015,3.536510417,8.305458333,0.42580557
AUS,18-10-2021,5.580410376,23.20884432,0.240443268
AUT,14-01-2018,4.169520833,7.177114583,0.580946672
AUS,13-08-2016,3.319143474,21.04608167,0.157708381
AUS,08-11-2019,5.58975765,20.86979958,0.267839546
AUT,20-12-2019,4.7855625,7.451416667,0.642235257
AUT,30-09-2020,7.582875,7.345302083,1.032343519
AUT,16-08-2019,5.305770833,6.264416667,0.846969657
AUS,29-12-2020,3.991456064,24.00273388,0.166291727
AUS,21-11-2017,3.081954589,22.06649229,0.139666719
AUS,04-10-2021,6.78978994,21.96766244,0.30908113
AUS,08-02-2022,4.957479025,24.49064771,0.202423353
AUS,22-08-2021,6.066426409,21.86481383,0.277451546
ARG,24-03-2020,5.89,14.50266667,0.406132206
AUS,10-10-2017,3.762093861,20.86173938,0.180334621
AUT,21-11-2021,1.91196875,6.34821875,0.301181926
AUT,22-05-2019,8.109125,7.54640625,1.074567779
AUT,21-12-2017,4.861322917,8.625052083,0.563628239
AUS,13-10-2017,3.251743134,20.75488458,0.156673631
AUS,19-04-2019,3.269613152,18.62329229,0.175565797
AUT,22-10-2016,4.086083333,6.477604167,0.63080164
AUS,15-01-2017,1.745187131,20.516665,0.08506193
AUS,12-07-2015,4.420272567,21.99942854,0.200926699
AUS,04-05-2017,2.919342827,22.17229125,0.131666267
AUS,11-08-2016,3.643399723,22.75238625,0.160132642
AUS,29-10-2019,3.31340691,20.13669021,0.164545756
AUS,23-06-2020,4.79017386,27.70082833,0.172925293
AUS,01-07-2019,5.12473842,23.13422396,0.221521951
ARG,08-02-2022,4.808465972,16.2835,0.295296833
AUS,07-02-2022,6.043128276,24.0238438,0.251547102
AUS,27-12-2015,2.366185906,18.63270521,0.126991002
AUT,07-02-2016,4.657114583,6.607583333,0.704813598
AUS,14-10-2021,5.747155908,23.90980826,0.24036813
AUS,02-12-2017,3.109744942,19.69593083,0.157887686
AUS,14-02-2021,4.990388367,23.07216415,0.216294767
AUT,30-08-2016,6.022770833,7.091072917,0.849345495
AUT,05-05-2020,6.42534375,6.776270833,0.948212359
AUS,28-07-2020,3.741573718,27.18016813,0.137658226
AUT,13-12-2014,0.6101875,12.08978261,0.050471338
AUS,22-09-2019,4.44270421,18.43732521,0.240962513
AUT,13-01-2018,4.361364583,7.518458333,0.580087618
AUS,04-06-2021,5.354943306,26.77344721,0.200009482
AUS,09-06-2021,7.598484593,28.96434488,0.262339253
AUT,25-11-2021,4.567979167,8.15203125,0.560348584
AUS,18-01-2020,3.014282953,23.95371125,0.125837826
AUS,15-09-2016,3.380686066,22.19994667,0.152283522
AUT,16-09-2020,5.544802083,7.210041667,0.769038841
AUT,06-12-2020,4.61053125,6.552939732,0.703582123
AUS,12-05-2017,2.832701018,21.96518104,0.128963245
AUS,29-07-2017,3.867079345,20.78849917,0.186020131
AUT,26-04-2016,5.799010417,7.431364583,0.780342608
ARG,09-10-2020,5.935,14.32222917,0.4143908
ARG,23-07-2020,6.961,17.46408333,0.398589486
ARG,27-02-2021,6.394,17.77793056,0.359659409
AUS,28-04-2019,3.12712102,18.84108396,0.16597352
AUT,15-06-2020,8.9095625,6.804697917,1.309325206
AUS,19-07-2020,5.932521577,24.72561583,0.239934229
AUS,18-06-2018,4.924912472,24.58832146,0.200294781
AUS,25-08-2016,3.516006666,23.51983583,0.149491123
ARG,01-08-2021,5.485788889,16.227125,0.338062897
AUT,06-06-2016,7.409645833,6.853625,1.081127992
AUS,19-02-2015,2.268589778,23.43156563,0.096817678
ARG,08-01-2022,4.844065,17.83908333,0.27154226
AUS,30-06-2018,3.521109182,22.10923583,0.159259651
AUT,23-02-2015,2.9958125,8.065104167,0.371453665
AUT,10-01-2017,3.735416667,9.16021875,0.407786841
AUT,04-09-2017,6.840822917,6.955989583,0.983443525
AUT,22-11-2020,3.4553125,6.668666667,0.518141433
AUS,24-07-2016,4.767222057,21.72377021,0.21944727
AUS,04-11-2015,2.448944547,21.40337625,0.114418609
AUT,17-10-2015,3.443010417,6.104510417,0.5640109
AUS,23-08-2015,3.210153197,19.86548646,0.161594492
AUS,25-12-2018,2.993796212,18.53095292,0.161556517
AUS,12-02-2015,2.402460338,23.10386854,0.103985198
AUS,14-05-2017,2.356811517,19.88338333,0.118531715
AUT,02-04-2018,3.896239583,6.058927083,0.643057678
AUT,10-07-2018,5.172354167,6.956541667,0.743523782
AUT,18-12-2021,3.779385417,7.309947917,0.517019473
AUT,07-05-2019,7.139416667,7.333302083,0.973560967
AUS,13-11-2019,5.082227769,20.25353021,0.250930466
AUT,14-08-2015,4.23415625,5.779583333,0.732605796
AUS,01-04-2019,3.363392979,20.77767708,0.161875313
AUS,16-04-2021,4.816963827,24.47254765,0.196831319
AUS,08-07-2021,5.051482449,29.22697321,0.172836318
AUS,17-05-2018,3.844875791,22.64388792,0.16979751
ARG,09-06-2021,6.193,16.42937642,0.376946747
AUS,22-08-2018,4.447168472,23.09816729,0.192533391
ARG,20-12-2021,5.38703,20.26716667,0.265800844
AUT,16-09-2017,6.410520833,6.306614583,1.016475757
ARG,18-01-2020,8.068,15.39585417,0.52403718
AUS,17-11-2015,2.371383575,21.97588104,0.107908464
AUS,12-12-2016,3.613326207,22.43781938,0.161037316
AUS,05-08-2021,6.00072916,26.4171936,0.227152409
AUT,15-12-2015,2.977166667,8.694604167,0.342415435
AUT,11-12-2019,4.72596875,9.218604167,0.512655567
AUT,19-04-2021,3.597958333,7.6151875,0.472471404
ARG,14-08-2021,5.678763131,17.09502083,0.332188138
ARG,15-01-2022,6.195701667,23.53402083,0.263265751
AUS,09-10-2017,3.205232457,20.56804417,0.155835549
AUS,18-11-2018,3.989400131,18.37043938,0.217164111
AUS,30-04-2015,2.38375661,22.39608875,0.106436291
AUT,28-12-2016,5.267614583,7.3695,0.714785886
AUT,02-08-2015,1.944177083,4.583864583,0.42413493
AUS,03-03-2021,4.942611413,25.27695977,0.195538208
AUT,20-01-2020,4.126375,8.81540625,0.468086766
AUS,22-04-2020,4.143423224,23.84194,0.173787168
AUS,10-06-2016,3.898465205,22.19246979,0.175666126
AUS,02-08-2019,4.051413017,23.22427438,0.174447346
AUT,08-08-2018,3.9856875,7.031625,0.566823103
AUS,31-01-2020,5.886598591,31.51720563,0.186774128
ARG,19-09-2021,4.72300202,13.5015,0.349813133
ARG,09-02-2020,5.725,13.62354167,0.420228465
AUS,07-08-2017,3.90778423,23.067875,0.169403737
AUS,02-06-2016,2.848650998,23.4592625,0.121429691
AUS,10-01-2019,3.019158738,21.71857458,0.139012748
ARG,24-10-2021,6.590544444,12.79960417,0.514902208
AUT,20-07-2017,5.127333333,7.143822917,0.717729624
AUT,13-11-2015,2.737302083,7.46296875,0.36678461
AUT,29-03-2021,3.64625,7.322625,0.497943019
ARG,19-03-2021,5.999,14.57850347,0.411496284
AUT,04-12-2018,5.229177083,8.466427083,0.617636818
AUT,08-09-2016,5.7829375,7.180833333,0.805329581
AUT,10-03-2019,5.789833333,6.420677083,0.901748096
AUT,11-04-2018,6.092822917,7.291375,0.835620568
ARG,14-02-2021,6.746,14.49152431,0.465513486
AUT,24-11-2016,3.975229167,8.133291667,0.488760188
AUT,20-07-2015,4.044729167,6.93121875,0.583552375
AUT,21-01-2022,4.814114583,8.361354167,0.575757765
AUS,12-11-2016,4.756944948,20.19162146,0.235590042
AUS,19-01-2016,3.247858395,24.63487375,0.131839864
AUT,09-08-2016,6.605364583,6.8039375,0.970815
AUS,05-11-2016,4.205571081,18.97808021,0.221601502
AUS,07-06-2019,4.512247008,23.60761438,0.191135239
AUT,06-01-2019,4.9635,7.040333333,0.705009233
ARG,13-03-2021,6.516,15.97265972,0.407947087
AUS,31-10-2018,3.210537691,21.09459833,0.152197147
AUT,03-07-2019,6.288385417,7.17234375,0.876754606
AUT,16-04-2019,4.768322917,7.276947917,0.655264126
AUS,16-12-2020,5.032681529,26.03031063,0.193339281
AUS,24-09-2020,5.570275986,23.72625667,0.234772643
AUT,22-01-2022,4.556333333,7.255020833,0.628024845
AUS,03-02-2017,1.548859389,23.37722229,0.066255065
AUS,14-08-2021,4.63671978,23.76143515,0.195136352
AUS,13-03-2021,4.915132038,23.6250571,0.208047414
AUT,07-10-2020,6.180760417,7.53546875,0.82022242
AUT,01-06-2019,6.2850625,5.672104167,1.108065423
AUT,25-08-2018,4.199364583,6.1809375,0.679405767
ARG,18-10-2021,6.68863,14.2939375,0.467934745
ARG,06-07-2020,7.86,18.232,0.431110136
AUT,14-06-2019,6.887208333,7.25353125,0.949497299
AUS,07-07-2017,3.571069587,23.91132063,0.149346397
ARG,20-05-2021,5.945,16.65135069,0.357028094
AUS,30-01-2017,3.196549171,25.94587563,0.123200667
AUS,08-09-2019,5.906301707,19.59022438,0.301492295
AUT,12-05-2020,7.0598125,6.666947917,1.058927202
AUT,18-10-2020,4.432697917,6.145770833,0.721259877
AUS,05-10-2017,4.247821646,20.84297,0.203801169
AUT,24-03-2019,4.376947917,5.946770833,0.73602095
AUS,08-05-2016,3.256363251,19.31801604,0.168566132
AUS,20-01-2016,3.364415961,25.34765583,0.132730852
AUS,24-03-2015,2.306737523,22.24974771,0.103674772
AUS,09-12-2020,4.742579201,24.64418979,0.192442082
AUS,13-05-2021,6.51144015,25.38557946,0.256501537
AUT,12-12-2020,4.2944375,7.45721875,0.575876563
AUT,06-12-2016,5.064791667,8.8133125,0.574675148
ARG,15-09-2020,6.373,15.415,0.413428479
AUT,27-03-2019,6.0125625,8.000645833,0.751509644
ARG,19-10-2021,7.052985101,14.93685417,0.472186782
AUT,22-03-2021,5.118208333,8.195958333,0.624479545
ARG,14-10-2021,7.205267222,15.29185417,0.47118336
ARG,30-12-2019,5.619,17.70466667,0.31737395
ARG,04-12-2020,5.963,14.93391667,0.399292438
AUT,06-04-2020,4.988229167,6.41465625,0.777630004
ARG,09-01-2022,5.360593939,17.53479167,0.305711869
AUT,10-03-2016,4.580302083,8.133895833,0.563112951
AUS,04-07-2017,4.014894404,23.26022875,0.172607692
AUS,06-07-2020,4.344778136,27.65167333,0.157125324
