date,iso2,keyword_01,keyword_02,value_01,value_02,version
01-01-2022,ID,hydroelectricity,fuel cell,28,72,00:02.5
01-01-2022,GB,hydroelectricity,fuel cell,54,46,00:02.5
01-01-2022,FR,hydroelectricity,fuel cell,57,43,00:02.5
01-01-2022,ES,hydroelectricity,fuel cell,16,84,00:02.5
01-01-2022,DE,hydroelectricity,fuel cell,2,98,00:02.5
01-01-2022,CN,hydroelectricity,fuel cell,43,57,00:02.5
01-01-2022,CH,hydroelectricity,fuel cell,15,85,00:02.5
01-01-2022,CA,hydroelectricity,fuel cell,51,49,00:02.5
01-01-2022,BR,hydroelectricity,fuel cell,94,6,00:02.5
01-01-2022,BE,hydroelectricity,fuel cell,26,74,00:02.5
01-01-2022,AU,hydroelectricity,fuel cell,10,90,00:02.5
01-01-2022,US,hydroelectricity,Freezer,6,94,00:02.5
01-01-2022,TR,hydroelectricity,Freezer,2,98,00:02.5
01-01-2022,TH,hydroelectricity,Freezer,1,99,00:02.5
01-01-2022,SG,hydroelectricity,Freezer,30,70,00:02.5
01-01-2022,PT,hydroelectricity,Freezer,5,95,00:02.5
01-01-2022,NO,hydroelectricity,Freezer,2,98,00:02.5
01-01-2022,NG,hydroelectricity,Freezer,10,90,00:02.5
01-01-2022,MX,hydroelectricity,Freezer,2,98,00:02.5
01-01-2022,KR,hydroelectricity,Freezer,40,60,00:02.5
01-01-2022,JP,hydroelectricity,Freezer,26,74,00:02.5
01-01-2022,IN,hydroelectricity,Freezer,48,52,00:02.5
01-01-2022,IL,hydroelectricity,Freezer,8,92,00:02.5
01-01-2022,ID,hydroelectricity,Freezer,1,99,00:02.5
01-01-2022,GR,hydroelectricity,Freezer,11,89,00:02.5
01-01-2022,GB,hydroelectricity,Freezer,2,98,00:02.5
01-01-2022,FR,hydroelectricity,Freezer,4,96,00:02.5
01-01-2022,ES,hydroelectricity,Freezer,1,99,00:02.5
01-01-2022,EG,hydroelectricity,Freezer,1,99,00:02.5
01-01-2022,CH,hydroelectricity,Freezer,1,99,00:02.5
01-01-2022,CA,hydroelectricity,Freezer,10,90,00:02.5
01-01-2022,BR,hydroelectricity,Freezer,3,97,00:02.5
01-01-2022,BE,hydroelectricity,Freezer,1,99,00:02.5
01-01-2022,US,hydroelectricity,External wall insulation,79,21,00:02.5
01-01-2022,TR,hydroelectricity,External wall insulation,88,12,00:02.5
01-01-2022,TH,hydroelectricity,External wall insulation,80,20,00:02.5
01-01-2022,JP,hydroelectricity,External wall insulation,96,4,00:02.5
01-01-2022,ID,hydroelectricity,External wall insulation,80,20,00:02.5
01-01-2022,GB,hydroelectricity,External wall insulation,42,58,00:02.5
01-01-2022,CA,hydroelectricity,External wall insulation,93,7,00:02.5
01-01-2022,AU,hydroelectricity,External wall insulation,50,50,00:02.5
01-01-2022,US,hydroelectricity,electrification,79,21,00:02.5
01-01-2022,TR,hydroelectricity,electrification,58,42,00:02.5
01-01-2022,TH,hydroelectricity,electrification,67,33,00:02.5
01-01-2022,NO,hydroelectricity,electrification,80,20,00:02.5
01-01-2022,NG,hydroelectricity,electrification,63,37,00:02.5
01-01-2022,MX,hydroelectricity,electrification,40,60,00:02.5
01-01-2022,KR,hydroelectricity,electrification,95,5,00:02.5
01-01-2022,JP,hydroelectricity,electrification,72,28,00:02.5
01-01-2022,IN,hydroelectricity,electrification,79,21,00:02.5
01-01-2022,ID,hydroelectricity,electrification,67,33,00:02.5
01-01-2022,GR,hydroelectricity,electrification,86,14,00:02.5
01-01-2022,GB,hydroelectricity,electrification,72,28,00:02.5
01-01-2022,FR,hydroelectricity,electrification,61,39,00:02.5
01-01-2022,ES,hydroelectricity,electrification,20,80,00:02.5
01-01-2022,EG,hydroelectricity,electrification,18,82,00:02.5
01-01-2022,DE,hydroelectricity,electrification,18,82,00:02.5
01-01-2022,CH,hydroelectricity,electrification,67,33,00:02.5
01-01-2022,CA,hydroelectricity,electrification,89,11,00:02.5
01-01-2022,BR,hydroelectricity,electrification,94,6,00:02.5
01-01-2022,BE,hydroelectricity,electrification,50,50,00:02.5
01-01-2022,AU,hydroelectricity,electrification,50,50,00:02.5
01-01-2022,AR,hydroelectricity,electrification,27,73,00:02.5
01-01-2022,US,hydroelectricity,electricity,1,99,00:02.5
01-01-2022,SG,hydroelectricity,electricity,2,98,00:02.5
01-01-2022,NO,hydroelectricity,electricity,1,99,00:02.5
01-01-2022,NG,hydroelectricity,electricity,1,99,00:02.5
01-01-2022,KR,hydroelectricity,electricity,1,99,00:02.5
01-01-2022,IN,hydroelectricity,electricity,2,98,00:02.5
01-01-2022,GB,hydroelectricity,electricity,1,99,00:02.5
01-01-2022,CA,hydroelectricity,electricity,1,99,00:02.5
01-01-2022,BR,hydroelectricity,electricity,1,99,00:02.5
01-01-2022,US,hydroelectricity,Electric Vehicle,2,98,00:02.5
01-01-2022,TR,hydroelectricity,Electric Vehicle,2,98,00:02.5
01-01-2022,TH,hydroelectricity,Electric Vehicle,4,96,00:02.5
01-01-2022,SG,hydroelectricity,Electric Vehicle,7,93,00:02.5
01-01-2022,PT,hydroelectricity,Electric Vehicle,7,93,00:02.5
01-01-2022,NO,hydroelectricity,Electric Vehicle,11,89,00:02.5
01-01-2022,NG,hydroelectricity,Electric Vehicle,16,84,00:02.5
01-01-2022,MX,hydroelectricity,Electric Vehicle,8,92,00:02.5
01-01-2022,KR,hydroelectricity,Electric Vehicle,24,76,00:02.5
01-01-2022,JP,hydroelectricity,Electric Vehicle,66,34,00:02.5
01-01-2022,IN,hydroelectricity,Electric Vehicle,6,94,00:02.5
01-01-2022,IL,hydroelectricity,Electric Vehicle,11,89,00:02.5
01-01-2022,ID,hydroelectricity,Electric Vehicle,5,95,00:02.5
01-01-2022,GB,hydroelectricity,Electric Vehicle,1,99,00:02.5
01-01-2022,FR,hydroelectricity,Electric Vehicle,7,93,00:02.5
01-01-2022,ES,hydroelectricity,Electric Vehicle,1,99,00:02.5
01-01-2022,EG,hydroelectricity,Electric Vehicle,15,85,00:02.5
01-01-2022,DE,hydroelectricity,Electric Vehicle,2,98,00:02.5
01-01-2022,CH,hydroelectricity,Electric Vehicle,3,97,00:02.5
01-01-2022,CA,hydroelectricity,Electric Vehicle,4,96,00:02.5
01-01-2022,BR,hydroelectricity,Electric Vehicle,51,49,00:02.5
01-01-2022,BE,hydroelectricity,Electric Vehicle,6,94,00:02.5
01-01-2022,US,hydroelectricity,Electric scooter,26,74,00:02.5
01-01-2022,TR,hydroelectricity,Electric scooter,5,95,00:02.5
01-01-2022,TH,hydroelectricity,Electric scooter,12,88,00:02.5
01-01-2022,PT,hydroelectricity,Electric scooter,20,80,00:02.5
01-01-2022,NO,hydroelectricity,Electric scooter,44,56,00:02.5
01-01-2022,MX,hydroelectricity,Electric scooter,5,95,00:02.5
01-01-2022,KR,hydroelectricity,Electric scooter,70,30,00:02.5
01-01-2022,JP,hydroelectricity,Electric scooter,42,58,00:02.5
01-01-2022,IN,hydroelectricity,Electric scooter,77,23,00:02.5
01-01-2022,IL,hydroelectricity,Electric scooter,10,90,00:02.5
01-01-2022,ID,hydroelectricity,Electric scooter,4,96,00:02.5
01-01-2022,GR,hydroelectricity,Electric scooter,20,80,00:02.5
01-01-2022,GB,hydroelectricity,Electric scooter,20,80,00:02.5
01-01-2022,FR,hydroelectricity,Electric scooter,7,93,00:02.5
01-01-2022,ES,hydroelectricity,Electric scooter,1,99,00:02.5
01-01-2022,CH,hydroelectricity,Electric scooter,4,96,00:02.5
01-01-2022,CA,hydroelectricity,Electric scooter,57,43,00:02.5
01-01-2022,BR,hydroelectricity,Electric scooter,19,81,00:02.5
01-01-2022,BE,hydroelectricity,Electric scooter,10,90,00:02.5
01-01-2022,AU,hydroelectricity,Electric scooter,3,97,00:02.5
01-01-2022,AR,hydroelectricity,Electric scooter,25,75,00:02.5
01-01-2022,US,hydroelectricity,Electric bicycle,5,95,00:02.5
01-01-2022,TR,hydroelectricity,Electric bicycle,4,96,00:02.5
01-01-2022,TH,hydroelectricity,Electric bicycle,5,95,00:02.5
01-01-2022,SG,hydroelectricity,Electric bicycle,13,87,00:02.5
01-01-2022,PT,hydroelectricity,Electric bicycle,4,96,00:02.5
01-01-2022,NO,hydroelectricity,Electric bicycle,6,94,00:02.5
01-01-2022,MX,hydroelectricity,Electric bicycle,5,95,00:02.5
01-01-2022,KR,hydroelectricity,Electric bicycle,22,78,00:02.5
01-01-2022,JP,hydroelectricity,Electric bicycle,11,89,00:02.5
01-01-2022,IN,hydroelectricity,Electric bicycle,10,90,00:02.5
01-01-2022,IL,hydroelectricity,Electric bicycle,4,96,00:02.5
01-01-2022,ID,hydroelectricity,Electric bicycle,1,99,00:02.5
01-01-2022,GR,hydroelectricity,Electric bicycle,14,86,00:02.5
01-01-2022,GB,hydroelectricity,Electric bicycle,4,96,00:02.5
01-01-2022,FR,hydroelectricity,Electric bicycle,4,96,00:02.5
01-01-2022,EG,hydroelectricity,Electric bicycle,33,67,00:02.5
01-01-2022,CH,hydroelectricity,Electric bicycle,1,99,00:02.5
01-01-2022,CA,hydroelectricity,Electric bicycle,10,90,00:02.5
01-01-2022,BR,hydroelectricity,Electric bicycle,13,87,00:02.5
01-01-2022,BE,hydroelectricity,Electric bicycle,1,99,00:02.5
01-01-2022,AR,hydroelectricity,Electric bicycle,9,91,00:02.5
01-01-2022,US,hydroelectricity,Dishwasher,1,99,00:02.5
01-01-2022,TH,hydroelectricity,Dishwasher,5,95,00:02.5
01-01-2022,SG,hydroelectricity,Dishwasher,16,84,00:02.5
01-01-2022,PT,hydroelectricity,Dishwasher,2,98,00:02.5
01-01-2022,NO,hydroelectricity,Dishwasher,2,98,00:02.5
01-01-2022,MX,hydroelectricity,Dishwasher,4,96,00:02.5
01-01-2022,KR,hydroelectricity,Dishwasher,18,82,00:02.5
01-01-2022,JP,hydroelectricity,Dishwasher,8,92,00:02.5
01-01-2022,IN,hydroelectricity,Dishwasher,29,71,00:02.5
01-01-2022,IL,hydroelectricity,Dishwasher,2,98,00:02.5
01-01-2022,ID,hydroelectricity,Dishwasher,5,95,00:02.5
01-01-2022,GR,hydroelectricity,Dishwasher,5,95,00:02.5
01-01-2022,GB,hydroelectricity,Dishwasher,2,98,00:02.5
01-01-2022,FR,hydroelectricity,Dishwasher,2,98,00:02.5
01-01-2022,EG,hydroelectricity,Dishwasher,2,98,00:02.5
01-01-2022,CH,hydroelectricity,Dishwasher,1,99,00:02.5
01-01-2022,CA,hydroelectricity,Dishwasher,3,97,00:02.5
01-01-2022,BR,hydroelectricity,Dishwasher,7,93,00:02.5
01-01-2022,BE,hydroelectricity,Dishwasher,1,99,00:02.5
01-01-2022,AR,hydroelectricity,Dishwasher,2,98,00:02.5
01-01-2022,US,hydroelectricity,Clothes dryer,1,99,00:02.5
01-01-2022,TR,hydroelectricity,Clothes dryer,1,99,00:02.5
01-01-2022,TH,hydroelectricity,Clothes dryer,4,96,00:02.5
01-01-2022,SG,hydroelectricity,Clothes dryer,7,93,00:02.5
01-01-2022,PT,hydroelectricity,Clothes dryer,4,96,00:02.5
01-01-2022,NO,hydroelectricity,Clothes dryer,3,97,00:02.5
01-01-2022,NG,hydroelectricity,Clothes dryer,20,80,00:02.5
01-01-2022,KR,hydroelectricity,Clothes dryer,14,86,00:02.5
01-01-2022,JP,hydroelectricity,Clothes dryer,8,92,00:02.5
01-01-2022,IN,hydroelectricity,Clothes dryer,19,81,00:02.5
01-01-2022,IL,hydroelectricity,Clothes dryer,1,99,00:02.5
01-01-2022,ID,hydroelectricity,Clothes dryer,1,99,00:02.5
01-01-2022,GR,hydroelectricity,Clothes dryer,5,95,00:02.5
01-01-2022,GB,hydroelectricity,Clothes dryer,1,99,00:02.5
01-01-2022,FR,hydroelectricity,Clothes dryer,4,96,00:02.5
01-01-2022,EG,hydroelectricity,Clothes dryer,11,89,00:02.5
01-01-2022,CH,hydroelectricity,Clothes dryer,2,98,00:02.5
01-01-2022,CA,hydroelectricity,Clothes dryer,3,97,00:02.5
01-01-2022,BR,hydroelectricity,Clothes dryer,4,96,00:02.5
01-01-2022,BE,hydroelectricity,Clothes dryer,3,97,00:02.5
01-01-2022,AR,hydroelectricity,Clothes dryer,2,98,00:02.5
01-01-2022,US,hydroelectricity,Charging Stations,8,92,00:02.5
01-01-2022,TR,hydroelectricity,Charging Stations,11,89,00:02.5
01-01-2022,TH,hydroelectricity,Charging Stations,9,91,00:02.5
01-01-2022,SG,hydroelectricity,Charging Stations,28,72,00:02.5
01-01-2022,PT,hydroelectricity,Charging Stations,16,84,00:02.5
01-01-2022,NO,hydroelectricity,Charging Stations,4,96,00:02.5
01-01-2022,NG,hydroelectricity,Charging Stations,72,28,00:02.5
01-01-2022,MX,hydroelectricity,Charging Stations,14,86,00:02.5
01-01-2022,KR,hydroelectricity,Charging Stations,48,52,00:02.5
01-01-2022,JP,hydroelectricity,Charging Stations,36,64,00:02.5
01-01-2022,IN,hydroelectricity,Charging Stations,37,63,00:02.5
01-01-2022,IL,hydroelectricity,Charging Stations,10,90,00:02.5
01-01-2022,ID,hydroelectricity,Charging Stations,10,90,00:02.5
01-01-2022,GR,hydroelectricity,Charging Stations,60,40,00:02.5
01-01-2022,GB,hydroelectricity,Charging Stations,4,96,00:02.5
01-01-2022,FR,hydroelectricity,Charging Stations,13,87,00:02.5
01-01-2022,ES,hydroelectricity,Charging Stations,6,94,00:02.5
01-01-2022,EG,hydroelectricity,Charging Stations,36,64,00:02.5
01-01-2022,CN,hydroelectricity,Charging Stations,37,63,00:02.5
01-01-2022,CH,hydroelectricity,Charging Stations,2,98,00:02.5
01-01-2022,CA,hydroelectricity,Charging Stations,14,86,00:02.5
01-01-2022,BR,hydroelectricity,Charging Stations,79,21,00:02.5
01-01-2022,BE,hydroelectricity,Charging Stations,3,97,00:02.5
01-01-2022,AU,hydroelectricity,Charging Stations,1,99,00:02.5
01-01-2022,AR,hydroelectricity,Charging Stations,27,73,00:02.5
01-01-2022,US,hydroelectricity,carbon capture and utilization,98,2,00:02.5
01-01-2022,JP,hydroelectricity,carbon capture and utilization,99,1,00:02.5
01-01-2022,DE,hydroelectricity,carbon capture and utilization,50,50,00:02.5
01-01-2022,US,hydroelectricity,carbon capture and storage,65,35,00:02.5
01-01-2022,TR,hydroelectricity,carbon capture and storage,88,12,00:02.5
01-01-2022,TH,hydroelectricity,carbon capture and storage,67,33,00:02.5
01-01-2022,SG,hydroelectricity,carbon capture and storage,64,36,00:02.5
01-01-2022,PT,hydroelectricity,carbon capture and storage,67,33,00:02.5
01-01-2022,NO,hydroelectricity,carbon capture and storage,33,67,00:02.5
01-01-2022,NG,hydroelectricity,carbon capture and storage,84,16,00:02.5
01-01-2022,MX,hydroelectricity,carbon capture and storage,80,20,00:02.5
01-01-2022,KR,hydroelectricity,carbon capture and storage,48,52,00:02.5
01-01-2022,JP,hydroelectricity,carbon capture and storage,71,29,00:02.5
01-01-2022,IN,hydroelectricity,carbon capture and storage,92,8,00:02.5
01-01-2022,ID,hydroelectricity,carbon capture and storage,67,33,00:02.5
01-01-2022,GR,hydroelectricity,carbon capture and storage,86,14,00:02.5
01-01-2022,GB,hydroelectricity,carbon capture and storage,51,49,00:02.5
01-01-2022,FR,hydroelectricity,carbon capture and storage,85,15,00:02.5
01-01-2022,ES,hydroelectricity,carbon capture and storage,50,50,00:02.5
01-01-2022,DE,hydroelectricity,carbon capture and storage,15,85,00:02.5
01-01-2022,CN,hydroelectricity,carbon capture and storage,60,40,00:02.5
01-01-2022,CH,hydroelectricity,carbon capture and storage,33,67,00:02.5
01-01-2022,CA,hydroelectricity,carbon capture and storage,74,26,00:02.5
01-01-2022,BE,hydroelectricity,carbon capture and storage,50,50,00:02.5
01-01-2022,AU,hydroelectricity,carbon capture and storage,14,86,00:02.5
01-01-2022,US,hydroelectricity,Boiler,5,95,00:02.5
01-01-2022,TR,hydroelectricity,Boiler,1,99,00:02.5
01-01-2022,TH,hydroelectricity,Boiler,6,94,00:02.5
01-01-2022,SG,hydroelectricity,Boiler,26,74,00:02.5
01-01-2022,PT,hydroelectricity,Boiler,1,99,00:02.5
01-01-2022,MX,hydroelectricity,Boiler,6,94,00:02.5
01-01-2022,KR,hydroelectricity,Boiler,6,94,00:02.5
01-01-2022,JP,hydroelectricity,Boiler,23,77,00:02.5
01-01-2022,IN,hydroelectricity,Boiler,27,73,00:02.5
01-01-2022,ID,hydroelectricity,Boiler,2,98,00:02.5
01-01-2022,GR,hydroelectricity,Boiler,4,96,00:02.5
01-01-2022,FR,hydroelectricity,Boiler,2,98,00:02.5
01-01-2022,ES,hydroelectricity,Boiler,1,99,00:02.5
01-01-2022,EG,hydroelectricity,Boiler,18,82,00:02.5
01-01-2022,DE,hydroelectricity,Boiler,2,98,00:02.5
01-01-2022,CH,hydroelectricity,Boiler,7,93,00:02.5
01-01-2022,CA,hydroelectricity,Boiler,11,89,00:02.5
01-01-2022,BR,hydroelectricity,Boiler,25,75,00:02.5
01-01-2022,BE,hydroelectricity,Boiler,1,99,00:02.5
01-01-2022,AU,hydroelectricity,Boiler,3,97,00:02.5
01-01-2022,AR,hydroelectricity,Boiler,8,92,00:02.5
01-01-2022,NO,hydroelectricity,Bicycle,1,99,00:02.5
01-01-2022,NG,hydroelectricity,Bicycle,3,97,00:02.5
01-01-2022,KR,hydroelectricity,Bicycle,2,98,00:02.5
01-01-2022,JP,hydroelectricity,Bicycle,1,99,00:02.5
01-01-2022,IN,hydroelectricity,Bicycle,1,99,00:02.5
01-01-2022,GR,hydroelectricity,Bicycle,1,99,00:02.5
01-01-2022,EG,hydroelectricity,Bicycle,1,99,00:02.5
01-01-2022,CA,hydroelectricity,Bicycle,1,99,00:02.5
01-01-2022,SG,hydroelectricity,Batteries,1,99,00:02.5
01-01-2022,NG,hydroelectricity,Batteries,1,99,00:02.5
01-01-2022,KR,hydroelectricity,Batteries,1,99,00:02.5
01-01-2022,JP,hydroelectricity,Batteries,1,99,00:02.5
01-01-2022,IN,hydroelectricity,Batteries,1,99,00:02.5
01-01-2022,IL,hydroelectricity,Batteries,1,99,00:02.5
01-01-2022,FR,hydroelectricity,Batteries,1,99,00:02.5
01-01-2022,US,hydroelectricity,Air conditioner,8,92,00:02.5
01-01-2022,SG,hydroelectricity,Air conditioner,22,78,00:02.5
01-01-2022,PT,hydroelectricity,Air conditioner,2,98,00:02.5
01-01-2022,NG,hydroelectricity,Air conditioner,12,88,00:02.5
01-01-2022,MX,hydroelectricity,Air conditioner,4,96,00:02.5
01-01-2022,KR,hydroelectricity,Air conditioner,10,90,00:02.5
01-01-2022,JP,hydroelectricity,Air conditioner,2,98,00:02.5
01-01-2022,IN,hydroelectricity,Air conditioner,28,72,00:02.5
01-01-2022,IL,hydroelectricity,Air conditioner,1,99,00:02.5
01-01-2022,GR,hydroelectricity,Air conditioner,2,98,00:02.5
01-01-2022,GB,hydroelectricity,Air conditioner,29,71,00:02.5
01-01-2022,FR,hydroelectricity,Air conditioner,33,67,00:02.5
01-01-2022,ES,hydroelectricity,Air conditioner,1,99,00:02.5
01-01-2022,EG,hydroelectricity,Air conditioner,5,95,00:02.5
01-01-2022,CH,hydroelectricity,Air conditioner,4,96,00:02.5
01-01-2022,CA,hydroelectricity,Air conditioner,17,83,00:02.5
01-01-2022,BR,hydroelectricity,Air conditioner,1,99,00:02.5
01-01-2022,ZA,Hybrid vehicle,Washing machine,12,88,00:02.5
01-01-2022,US,Hybrid vehicle,Washing machine,28,72,00:02.5
01-01-2022,TR,Hybrid vehicle,Washing machine,8,92,00:02.5
01-01-2022,TH,Hybrid vehicle,Washing machine,14,86,00:02.5
01-01-2022,SK,Hybrid vehicle,Washing machine,23,77,00:02.5
01-01-2022,SI,Hybrid vehicle,Washing machine,24,76,00:02.5
01-01-2022,SG,Hybrid vehicle,Washing machine,26,74,00:02.5
01-01-2022,SE,Hybrid vehicle,Washing machine,34,66,00:02.5
01-01-2022,PT,Hybrid vehicle,Washing machine,32,68,00:02.5
01-01-2022,PL,Hybrid vehicle,Washing machine,9,91,00:02.5
01-01-2022,NZ,Hybrid vehicle,Washing machine,47,53,00:02.5
01-01-2022,NO,Hybrid vehicle,Washing machine,31,69,00:02.5
01-01-2022,NL,Hybrid vehicle,Washing machine,29,71,00:02.5
01-01-2022,MX,Hybrid vehicle,Washing machine,10,90,00:02.5
01-01-2022,MA,Hybrid vehicle,Washing machine,27,73,00:02.5
01-01-2022,LT,Hybrid vehicle,Washing machine,23,77,00:02.5
01-01-2022,KR,Hybrid vehicle,Washing machine,44,56,00:02.5
01-01-2022,JP,Hybrid vehicle,Washing machine,37,63,00:02.5
01-01-2022,IT,Hybrid vehicle,Washing machine,42,58,00:02.5
01-01-2022,IN,Hybrid vehicle,Washing machine,7,93,00:02.5
01-01-2022,IL,Hybrid vehicle,Washing machine,14,86,00:02.5
01-01-2022,IE,Hybrid vehicle,Washing machine,36,64,00:02.5
01-01-2022,ID,Hybrid vehicle,Washing machine,8,92,00:02.5
01-01-2022,HU,Hybrid vehicle,Washing machine,18,82,00:02.5
01-01-2022,GR,Hybrid vehicle,Washing machine,27,73,00:02.5
01-01-2022,GB,Hybrid vehicle,Washing machine,27,73,00:02.5
01-01-2022,FR,Hybrid vehicle,Washing machine,39,61,00:02.5
01-01-2022,FI,Hybrid vehicle,Washing machine,40,60,00:02.5
01-01-2022,ES,Hybrid vehicle,Washing machine,25,75,00:02.5
01-01-2022,DK,Hybrid vehicle,Washing machine,39,61,00:02.5
01-01-2022,DE,Hybrid vehicle,Washing machine,35,65,00:02.5
01-01-2022,CZ,Hybrid vehicle,Washing machine,13,87,00:02.5
01-01-2022,CO,Hybrid vehicle,Washing machine,22,78,00:02.5
01-01-2022,CL,Hybrid vehicle,Washing machine,7,93,00:02.5
01-01-2022,CH,Hybrid vehicle,Washing machine,44,56,00:02.5
01-01-2022,CA,Hybrid vehicle,Washing machine,33,67,00:02.5
01-01-2022,BR,Hybrid vehicle,Washing machine,7,93,00:02.5
01-01-2022,BE,Hybrid vehicle,Washing machine,48,52,00:02.5
01-01-2022,AU,Hybrid vehicle,Washing machine,26,74,00:02.5
01-01-2022,AT,Hybrid vehicle,Washing machine,34,66,00:02.5
01-01-2022,AR,Hybrid vehicle,Washing machine,5,95,00:02.5
01-01-2022,ZA,Hybrid vehicle,Ventilation,77,23,00:02.5
01-01-2022,US,Hybrid vehicle,Ventilation,91,9,00:02.5
01-01-2022,TR,Hybrid vehicle,Ventilation,53,47,00:02.5
01-01-2022,TH,Hybrid vehicle,Ventilation,90,10,00:02.5
01-01-2022,SI,Hybrid vehicle,Ventilation,67,33,00:02.5
01-01-2022,SG,Hybrid vehicle,Ventilation,89,11,00:02.5
01-01-2022,SE,Hybrid vehicle,Ventilation,67,33,00:02.5
01-01-2022,PT,Hybrid vehicle,Ventilation,81,19,00:02.5
01-01-2022,PL,Hybrid vehicle,Ventilation,34,66,00:02.5
01-01-2022,NZ,Hybrid vehicle,Ventilation,95,5,00:02.5
01-01-2022,NO,Hybrid vehicle,Ventilation,57,43,00:02.5
01-01-2022,NL,Hybrid vehicle,Ventilation,73,27,00:02.5
01-01-2022,MX,Hybrid vehicle,Ventilation,76,24,00:02.5
01-01-2022,MA,Hybrid vehicle,Ventilation,81,19,00:02.5
01-01-2022,LT,Hybrid vehicle,Ventilation,80,20,00:02.5
01-01-2022,KR,Hybrid vehicle,Ventilation,85,15,00:02.5
01-01-2022,JP,Hybrid vehicle,Ventilation,78,22,00:02.5
01-01-2022,IT,Hybrid vehicle,Ventilation,94,6,00:02.5
01-01-2022,IN,Hybrid vehicle,Ventilation,71,29,00:02.5
01-01-2022,IL,Hybrid vehicle,Ventilation,85,15,00:02.5
01-01-2022,IE,Hybrid vehicle,Ventilation,90,10,00:02.5
01-01-2022,ID,Hybrid vehicle,Ventilation,64,36,00:02.5
01-01-2022,HU,Hybrid vehicle,Ventilation,64,36,00:02.5
01-01-2022,GR,Hybrid vehicle,Ventilation,86,14,00:02.5
01-01-2022,GB,Hybrid vehicle,Ventilation,87,13,00:02.5
01-01-2022,FR,Hybrid vehicle,Ventilation,82,18,00:02.5
01-01-2022,FI,Hybrid vehicle,Ventilation,79,21,00:02.5
01-01-2022,ES,Hybrid vehicle,Ventilation,80,20,00:02.5
01-01-2022,DK,Hybrid vehicle,Ventilation,73,27,00:02.5
01-01-2022,DE,Hybrid vehicle,Ventilation,98,2,00:02.5
01-01-2022,CZ,Hybrid vehicle,Ventilation,73,27,00:02.5
01-01-2022,CO,Hybrid vehicle,Ventilation,88,12,00:02.5
01-01-2022,CL,Hybrid vehicle,Ventilation,62,38,00:02.5
01-01-2022,CH,Hybrid vehicle,Ventilation,88,12,00:02.5
01-01-2022,CA,Hybrid vehicle,Ventilation,85,15,00:02.5
01-01-2022,BR,Hybrid vehicle,Ventilation,74,26,00:02.5
01-01-2022,BE,Hybrid vehicle,Ventilation,81,19,00:02.5
01-01-2022,AU,Hybrid vehicle,Ventilation,87,13,00:02.5
01-01-2022,AT,Hybrid vehicle,Ventilation,97,3,00:02.5
01-01-2022,AR,Hybrid vehicle,Ventilation,55,45,00:02.5
01-01-2022,ZA,Hybrid vehicle,Smart meter,97,3,00:02.5
01-01-2022,US,Hybrid vehicle,Smart meter,99,1,00:02.5
01-01-2022,TR,Hybrid vehicle,Smart meter,96,4,00:02.5
01-01-2022,SG,Hybrid vehicle,Smart meter,97,3,00:02.5
01-01-2022,SE,Hybrid vehicle,Smart meter,98,2,00:02.5
01-01-2022,PL,Hybrid vehicle,Smart meter,97,3,00:02.5
01-01-2022,NO,Hybrid vehicle,Smart meter,98,2,00:02.5
01-01-2022,NL,Hybrid vehicle,Smart meter,87,13,00:02.5
01-01-2022,KR,Hybrid vehicle,Smart meter,99,1,00:02.5
01-01-2022,JP,Hybrid vehicle,Smart meter,99,1,00:02.5
01-01-2022,IN,Hybrid vehicle,Smart meter,81,19,00:02.5
01-01-2022,IE,Hybrid vehicle,Smart meter,90,10,00:02.5
