year,country_ISO3,number_of_companies,sector
1980.0,ARE,1,energy_and_non_green
1980.0,AUS,6,energy_and_non_green
1980.0,AUS,1,energy_and_green
1980.0,BEL,2,energy_and_non_green
1980.0,BEL,1,energy_and_green
1980.0,BGR,1,energy_and_non_green
1980.0,BRA,5,energy_and_non_green
1980.0,CAN,17,energy_and_non_green
1980.0,CAN,6,energy_and_green
1980.0,CHE,6,energy_and_non_green
1980.0,CHE,4,energy_and_green
1980.0,CHN,1,energy_and_non_green
1980.0,CHN,3,energy_and_green
1980.0,CYM,1,energy_and_green
1980.0,DEU,13,energy_and_non_green
1980.0,DEU,2,energy_and_green
1980.0,DNK,2,energy_and_non_green
1980.0,DNK,1,energy_and_green
1980.0,ESP,4,energy_and_non_green
1980.0,ESP,2,energy_and_green
1980.0,FRA,2,energy_and_non_green
1980.0,FRA,3,energy_and_green
1980.0,GBR,8,energy_and_non_green
1980.0,GBR,2,energy_and_green
1980.0,GRC,2,energy_and_non_green
1980.0,GRC,1,energy_and_green
1980.0,IDN,2,energy_and_non_green
1980.0,IND,8,energy_and_non_green
1980.0,ISR,1,energy_and_green
1980.0,ITA,4,energy_and_non_green
1980.0,ITA,1,energy_and_green
1980.0,JPN,5,energy_and_non_green
1980.0,JPN,1,energy_and_green
1980.0,KOR,1,energy_and_non_green
1980.0,KOR,1,energy_and_green
1980.0,KWT,1,energy_and_green
1980.0,LTU,1,energy_and_non_green
1980.0,MRT,1,energy_and_non_green
1980.0,MYS,1,energy_and_non_green
1980.0,NOR,1,energy_and_green
1980.0,NZL,2,energy_and_non_green
1980.0,PHL,2,energy_and_non_green
1980.0,PRT,1,energy_and_non_green
1980.0,PRT,1,energy_and_green
1980.0,RUS,1,energy_and_non_green
1980.0,SAU,1,energy_and_non_green
1980.0,SGP,1,energy_and_non_green
1980.0,SWE,1,energy_and_non_green
1980.0,SWE,6,energy_and_green
1980.0,THA,1,energy_and_non_green
1980.0,TUR,1,energy_and_non_green
1980.0,TUR,1,energy_and_green
1980.0,USA,97,energy_and_non_green
1980.0,USA,31,energy_and_green
1980.0,VNM,2,energy_and_non_green
1980.0,ZAF,1,energy_and_non_green
1980.0,ZAF,1,energy_and_green
1981.0,ARE,4,energy_and_non_green
1981.0,ARG,1,energy_and_green
1981.0,AUS,5,energy_and_non_green
1981.0,BIH,1,energy_and_non_green
1981.0,BRA,1,energy_and_green
1981.0,CAN,16,energy_and_non_green
1981.0,CAN,4,energy_and_green
1981.0,CHE,6,energy_and_non_green
1981.0,CHE,2,energy_and_green
1981.0,CHL,2,energy_and_non_green
1981.0,CHN,1,energy_and_non_green
1981.0,DEU,6,energy_and_non_green
1981.0,DEU,2,energy_and_green
1981.0,DNK,1,energy_and_non_green
1981.0,DNK,1,energy_and_green
1981.0,EGY,1,energy_and_non_green
1981.0,ESP,6,energy_and_non_green
1981.0,ESP,2,energy_and_green
1981.0,FRA,5,energy_and_non_green
1981.0,FRA,1,energy_and_green
1981.0,GBR,9,energy_and_non_green
1981.0,GBR,1,energy_and_green
1981.0,GRC,1,energy_and_non_green
1981.0,HKG,2,energy_and_non_green
1981.0,IDN,2,energy_and_non_green
1981.0,IND,4,energy_and_non_green
1981.0,IND,1,energy_and_green
1981.0,IRL,2,energy_and_non_green
1981.0,ITA,2,energy_and_non_green
1981.0,JPN,1,energy_and_non_green
1981.0,JPN,1,energy_and_green
1981.0,KOR,1,energy_and_non_green
1981.0,MYS,1,energy_and_green
1981.0,NLD,2,energy_and_non_green
1981.0,NLD,2,energy_and_green
1981.0,NOR,4,energy_and_non_green
1981.0,NZL,1,energy_and_non_green
1981.0,PRT,1,energy_and_green
1981.0,SGP,1,energy_and_non_green
1981.0,SWE,3,energy_and_non_green
1981.0,THA,2,energy_and_non_green
1981.0,TWN,2,energy_and_non_green
1981.0,USA,74,energy_and_non_green
1981.0,USA,25,energy_and_green
1981.0,ZAF,2,energy_and_non_green
1982.0,ARE,1,energy_and_non_green
1982.0,AUS,3,energy_and_non_green
1982.0,AUS,1,energy_and_green
1982.0,BEL,2,energy_and_non_green
1982.0,BIH,1,energy_and_non_green
1982.0,CAN,16,energy_and_non_green
1982.0,CAN,3,energy_and_green
1982.0,CHE,6,energy_and_non_green
1982.0,CHE,1,energy_and_green
1982.0,CHN,3,energy_and_non_green
1982.0,CHN,1,energy_and_green
1982.0,DEU,8,energy_and_non_green
1982.0,DEU,5,energy_and_green
1982.0,DNK,3,energy_and_non_green
1982.0,ESP,5,energy_and_non_green
1982.0,ESP,1,energy_and_green
1982.0,FRA,4,energy_and_non_green
1982.0,FRA,2,energy_and_green
1982.0,GBR,6,energy_and_non_green
1982.0,GBR,9,energy_and_green
1982.0,GRC,5,energy_and_non_green
1982.0,HKG,2,energy_and_non_green
1982.0,IND,6,energy_and_non_green
1982.0,IND,2,energy_and_green
1982.0,IRL,2,energy_and_non_green
1982.0,ITA,6,energy_and_non_green
1982.0,ITA,2,energy_and_green
1982.0,JPN,5,energy_and_non_green
1982.0,KOR,4,energy_and_non_green
1982.0,MYS,1,energy_and_non_green
1982.0,NGA,1,energy_and_non_green
1982.0,NLD,2,energy_and_non_green
1982.0,NOR,2,energy_and_non_green
1982.0,NZL,1,energy_and_non_green
1982.0,POL,1,energy_and_green
1982.0,PRT,2,energy_and_non_green
1982.0,PRT,1,energy_and_green
1982.0,SGP,1,energy_and_non_green
1982.0,SWE,3,energy_and_non_green
1982.0,SWE,3,energy_and_green
1982.0,THA,1,energy_and_green
1982.0,TUR,2,energy_and_non_green
1982.0,TWN,2,energy_and_non_green
1982.0,UKR,1,energy_and_non_green
1982.0,USA,86,energy_and_non_green
1982.0,USA,37,energy_and_green
1983.0,AUS,2,energy_and_non_green
1983.0,AUS,1,energy_and_green
1983.0,BEL,3,energy_and_non_green
1983.0,BEL,1,energy_and_green
1983.0,CAN,21,energy_and_non_green
1983.0,CAN,3,energy_and_green
1983.0,CHE,6,energy_and_non_green
1983.0,CHE,2,energy_and_green
1983.0,CHN,2,energy_and_non_green
1983.0,CIV,1,energy_and_non_green
1983.0,DEU,3,energy_and_non_green
1983.0,DEU,1,energy_and_green
1983.0,DNK,1,energy_and_non_green
1983.0,EGY,1,energy_and_non_green
1983.0,ESP,3,energy_and_non_green
1983.0,ESP,1,energy_and_green
1983.0,FRA,1,energy_and_non_green
1983.0,FRA,2,energy_and_green
1983.0,GBR,19,energy_and_non_green
1983.0,GBR,9,energy_and_green
1983.0,GRC,1,energy_and_non_green
1983.0,HKG,1,energy_and_non_green
1983.0,IDN,2,energy_and_non_green
1983.0,IND,8,energy_and_non_green
1983.0,IND,2,energy_and_green
1983.0,ISR,1,energy_and_non_green
1983.0,ITA,4,energy_and_non_green
1983.0,ITA,2,energy_and_green
1983.0,JPN,2,energy_and_non_green
1983.0,JPN,2,energy_and_green
1983.0,KEN,1,energy_and_non_green
1983.0,KOR,1,energy_and_non_green
1983.0,KOR,3,energy_and_green
1983.0,KWT,1,energy_and_non_green
1983.0,MLT,1,energy_and_non_green
1983.0,NGA,1,energy_and_non_green
1983.0,NLD,2,energy_and_non_green
1983.0,NOR,1,energy_and_green
1983.0,NZL,2,energy_and_non_green
1983.0,OMN,1,energy_and_non_green
1983.0,PAK,1,energy_and_non_green
1983.0,PAK,1,energy_and_green
1983.0,PER,1,energy_and_non_green
1983.0,PER,1,energy_and_green
1983.0,PRT,2,energy_and_non_green
1983.0,ROM,1,energy_and_non_green
1983.0,SAU,1,energy_and_non_green
1983.0,SGP,2,energy_and_non_green
1983.0,SGP,2,energy_and_green
1983.0,SVK,1,energy_and_green
1983.0,SWE,6,energy_and_non_green
1983.0,THA,3,energy_and_non_green
1983.0,TTO,1,energy_and_green
1983.0,TUR,1,energy_and_non_green
1983.0,TWN,3,energy_and_non_green
1983.0,USA,99,energy_and_non_green
1983.0,USA,21,energy_and_green
1984.0,ARE,4,energy_and_non_green
1984.0,ARG,1,energy_and_non_green
1984.0,AUS,8,energy_and_non_green
1984.0,AUS,1,energy_and_green
1984.0,AUT,1,energy_and_green
1984.0,BEL,2,energy_and_non_green
1984.0,BGD,1,energy_and_non_green
1984.0,BRA,1,energy_and_non_green
1984.0,BRA,1,energy_and_green
1984.0,CAN,10,energy_and_non_green
1984.0,CAN,6,energy_and_green
1984.0,CHE,6,energy_and_non_green
1984.0,CHE,1,energy_and_green
1984.0,CHN,6,energy_and_non_green
1984.0,CHN,1,energy_and_green
1984.0,COL,1,energy_and_non_green
1984.0,DEU,16,energy_and_non_green
1984.0,DEU,9,energy_and_green
1984.0,ESP,5,energy_and_non_green
1984.0,ESP,5,energy_and_green
1984.0,FRA,2,energy_and_non_green
1984.0,FRA,1,energy_and_green
1984.0,GBR,12,energy_and_non_green
1984.0,GBR,3,energy_and_green
1984.0,GRC,3,energy_and_non_green
1984.0,GRC,2,energy_and_green
1984.0,HKG,2,energy_and_non_green
1984.0,IDN,2,energy_and_non_green
1984.0,IND,5,energy_and_non_green
1984.0,IND,1,energy_and_green
1984.0,IRL,1,energy_and_non_green
1984.0,ISR,1,energy_and_non_green
1984.0,ITA,1,energy_and_non_green
1984.0,ITA,2,energy_and_green
1984.0,JPN,6,energy_and_non_green
1984.0,JPN,2,energy_and_green
1984.0,KOR,3,energy_and_non_green
1984.0,KOR,1,energy_and_green
1984.0,LUX,1,energy_and_non_green
1984.0,MYS,4,energy_and_non_green
1984.0,MYS,1,energy_and_green
1984.0,NLD,3,energy_and_non_green
1984.0,NLD,1,energy_and_green
1984.0,NOR,1,energy_and_non_green
1984.0,NOR,1,energy_and_green
1984.0,PER,1,energy_and_green
1984.0,PRT,3,energy_and_non_green
1984.0,PRT,2,energy_and_green
1984.0,QAT,1,energy_and_non_green
1984.0,SWE,4,energy_and_non_green
1984.0,SWE,3,energy_and_green
1984.0,THA,1,energy_and_non_green
1984.0,THA,2,energy_and_green
1984.0,TUR,1,energy_and_non_green
1984.0,TWN,1,energy_and_non_green
1984.0,UKR,1,energy_and_non_green
1984.0,USA,107,energy_and_non_green
1984.0,USA,28,energy_and_green
1984.0,ZAF,1,energy_and_non_green
1985.0,ARE,1,energy_and_non_green
1985.0,ARE,1,energy_and_green
1985.0,AUS,3,energy_and_non_green
1985.0,AUS,1,energy_and_green
1985.0,BEL,2,energy_and_non_green
1985.0,BEL,1,energy_and_green
1985.0,BMU,1,energy_and_non_green
1985.0,BOL,1,energy_and_non_green
1985.0,BRA,2,energy_and_non_green
1985.0,CAN,21,energy_and_non_green
1985.0,CAN,7,energy_and_green
1985.0,CHE,6,energy_and_non_green
1985.0,CHE,4,energy_and_green
1985.0,CHL,1,energy_and_non_green
1985.0,CHN,5,energy_and_non_green
1985.0,CHN,2,energy_and_green
1985.0,DEU,11,energy_and_non_green
1985.0,DEU,2,energy_and_green
1985.0,DNK,2,energy_and_non_green
1985.0,ESP,8,energy_and_non_green
1985.0,ESP,2,energy_and_green
1985.0,FIN,1,energy_and_non_green
1985.0,FRA,4,energy_and_non_green
1985.0,FRA,3,energy_and_green
1985.0,GBR,18,energy_and_non_green
1985.0,GBR,10,energy_and_green
1985.0,GRC,2,energy_and_green
1985.0,HKG,1,energy_and_non_green
1985.0,IDN,1,energy_and_non_green
1985.0,IND,17,energy_and_non_green
1985.0,IND,3,energy_and_green
1985.0,IRL,1,energy_and_non_green
1985.0,ISR,1,energy_and_non_green
1985.0,ISR,1,energy_and_green
1985.0,ITA,3,energy_and_non_green
1985.0,ITA,1,energy_and_green
1985.0,JEY,1,energy_and_non_green
1985.0,JOR,1,energy_and_non_green
1985.0,JPN,3,energy_and_non_green
1985.0,KEN,1,energy_and_non_green
1985.0,KOR,4,energy_and_non_green
1985.0,KOR,2,energy_and_green
1985.0,MUS,1,energy_and_green
1985.0,MYS,1,energy_and_non_green
1985.0,NGA,1,energy_and_non_green
1985.0,NLD,2,energy_and_non_green
1985.0,NOR,3,energy_and_non_green
1985.0,PAK,1,energy_and_non_green
1985.0,PER,1,energy_and_non_green
1985.0,PHL,1,energy_and_non_green
1985.0,PRT,1,energy_and_green
1985.0,SGP,1,energy_and_non_green
1985.0,SVN,1,energy_and_non_green
1985.0,SWE,2,energy_and_non_green
1985.0,THA,1,energy_and_non_green
1985.0,THA,1,energy_and_green
1985.0,TUR,3,energy_and_non_green
1985.0,USA,127,energy_and_non_green
1985.0,USA,39,energy_and_green
1985.0,VNM,1,energy_and_non_green
1985.0,ZWE,1,energy_and_non_green
1986.0,ARG,2,energy_and_non_green
1986.0,AUS,5,energy_and_non_green
1986.0,AUS,3,energy_and_green
1986.0,AUT,1,energy_and_non_green
1986.0,AUT,1,energy_and_green
1986.0,BEL,3,energy_and_non_green
1986.0,BEL,2,energy_and_green
1986.0,BGD,1,energy_and_non_green
1986.0,BMU,1,energy_and_non_green
1986.0,BRA,1,energy_and_non_green
1986.0,CAN,25,energy_and_non_green
1986.0,CAN,3,energy_and_green
1986.0,CHE,8,energy_and_non_green
1986.0,CHE,1,energy_and_green
1986.0,CHL,1,energy_and_non_green
1986.0,CHN,6,energy_and_non_green
1986.0,CHN,1,energy_and_green
1986.0,CYP,1,energy_and_non_green
1986.0,DEU,9,energy_and_non_green
1986.0,DEU,1,energy_and_green
1986.0,DNK,3,energy_and_non_green
1986.0,DNK,3,energy_and_green
1986.0,EGY,1,energy_and_non_green
1986.0,ESP,6,energy_and_non_green
1986.0,ESP,4,energy_and_green
1986.0,FIN,1,energy_and_green
1986.0,FRA,7,energy_and_non_green
1986.0,FRA,2,energy_and_green
1986.0,GBR,17,energy_and_non_green
1986.0,GBR,2,energy_and_green
1986.0,GRC,1,energy_and_non_green
1986.0,HKG,1,energy_and_green
1986.0,IND,11,energy_and_non_green
1986.0,ISR,1,energy_and_non_green
1986.0,ITA,9,energy_and_non_green
1986.0,ITA,2,energy_and_green
1986.0,JPN,4,energy_and_non_green
1986.0,JPN,4,energy_and_green
1986.0,KOR,2,energy_and_non_green
1986.0,KOR,1,energy_and_green
1986.0,MEX,1,energy_and_non_green
1986.0,MYS,1,energy_and_non_green
1986.0,NGA,2,energy_and_non_green
1986.0,NLD,3,energy_and_non_green
1986.0,NOR,2,energy_and_non_green
1986.0,NOR,3,energy_and_green
1986.0,NZL,4,energy_and_non_green
1986.0,OMN,1,energy_and_non_green
1986.0,PAK,1,energy_and_non_green
1986.0,PER,1,energy_and_non_green
1986.0,SGP,3,energy_and_non_green
1986.0,SWE,4,energy_and_non_green
1986.0,SWE,4,energy_and_green
1986.0,THA,2,energy_and_non_green
1986.0,TUR,1,energy_and_non_green
1986.0,TWN,1,energy_and_green
1986.0,UKR,1,energy_and_non_green
1986.0,USA,135,energy_and_non_green
1986.0,USA,28,energy_and_green
1986.0,ZAF,1,energy_and_non_green
1986.0,ZAF,1,energy_and_green
1987.0,ARE,2,energy_and_non_green
1987.0,ARG,1,energy_and_non_green
1987.0,AUS,5,energy_and_non_green
1987.0,AUT,1,energy_and_non_green
1987.0,BEL,2,energy_and_non_green
1987.0,BRA,2,energy_and_non_green
1987.0,CAN,25,energy_and_non_green
1987.0,CAN,12,energy_and_green
1987.0,CHE,6,energy_and_non_green
1987.0,CHE,2,energy_and_green
1987.0,CHN,6,energy_and_non_green
1987.0,CHN,1,energy_and_green
1987.0,DEU,8,energy_and_non_green
1987.0,DEU,6,energy_and_green
1987.0,DNK,1,energy_and_non_green
1987.0,DNK,1,energy_and_green
1987.0,DOM,1,energy_and_non_green
1987.0,ESP,9,energy_and_non_green
1987.0,ESP,1,energy_and_green
1987.0,FIN,1,energy_and_non_green
1987.0,FIN,1,energy_and_green
1987.0,FRA,5,energy_and_non_green
1987.0,FRA,2,energy_and_green
1987.0,GBR,15,energy_and_non_green
1987.0,GBR,7,energy_and_green
1987.0,GRC,4,energy_and_non_green
1987.0,GRC,2,energy_and_green
1987.0,HKG,2,energy_and_non_green
1987.0,HKG,1,energy_and_green
1987.0,IDN,1,energy_and_non_green
1987.0,IND,5,energy_and_non_green
1987.0,IND,1,energy_and_green
1987.0,IRL,1,energy_and_non_green
1987.0,ISR,3,energy_and_non_green
1987.0,ISR,1,energy_and_green
1987.0,ITA,4,energy_and_non_green
1987.0,ITA,2,energy_and_green
1987.0,JPN,2,energy_and_non_green
1987.0,KOR,4,energy_and_non_green
1987.0,KOR,1,energy_and_green
1987.0,KWT,1,energy_and_green
1987.0,MAR,1,energy_and_green
1987.0,MEX,1,energy_and_non_green
1987.0,NLD,2,energy_and_green
1987.0,NOR,6,energy_and_non_green
1987.0,NOR,3,energy_and_green
1987.0,NPL,1,energy_and_non_green
1987.0,NZL,1,energy_and_non_green
1987.0,OMN,1,energy_and_non_green
1987.0,PHL,1,energy_and_non_green
1987.0,PHL,1,energy_and_green
1987.0,PRT,1,energy_and_non_green
1987.0,SAU,1,energy_and_non_green
1987.0,SGP,2,energy_and_non_green
1987.0,SWE,3,energy_and_non_green
1987.0,THA,2,energy_and_non_green
1987.0,THA,1,energy_and_green
1987.0,TWN,2,energy_and_non_green
1987.0,USA,93,energy_and_non_green
1987.0,USA,35,energy_and_green
1987.0,VNM,1,energy_and_non_green
1987.0,ZAF,1,energy_and_non_green
1987.0,ZAF,1,energy_and_green
1988.0,AUS,6,energy_and_non_green
1988.0,AUS,2,energy_and_green
1988.0,BEL,3,energy_and_non_green
1988.0,BEL,1,energy_and_green
1988.0,BFA,1,energy_and_non_green
1988.0,BRA,1,energy_and_non_green
1988.0,BRA,1,energy_and_green
1988.0,CAN,11,energy_and_non_green
1988.0,CAN,10,energy_and_green
1988.0,CHE,12,energy_and_non_green
1988.0,CHE,1,energy_and_green
1988.0,CHL,1,energy_and_non_green
1988.0,CHN,15,energy_and_non_green
1988.0,CHN,3,energy_and_green
1988.0,CYP,1,energy_and_non_green
1988.0,DEU,12,energy_and_non_green
1988.0,DEU,10,energy_and_green
1988.0,DNK,1,energy_and_non_green
1988.0,ESP,7,energy_and_non_green
1988.0,ESP,2,energy_and_green
1988.0,FIN,1,energy_and_non_green
1988.0,FRA,5,energy_and_non_green
1988.0,FRA,2,energy_and_green
1988.0,GBR,25,energy_and_non_green
1988.0,GBR,4,energy_and_green
1988.0,GRC,1,energy_and_non_green
1988.0,HKG,2,energy_and_non_green
1988.0,IDN,1,energy_and_non_green
1988.0,IND,6,energy_and_non_green
1988.0,IND,2,energy_and_green
1988.0,ISL,1,energy_and_non_green
1988.0,ISR,1,energy_and_non_green
1988.0,ISR,1,energy_and_green
1988.0,ITA,4,energy_and_non_green
1988.0,ITA,3,energy_and_green
1988.0,JPN,5,energy_and_non_green
1988.0,JPN,1,energy_and_green
1988.0,KOR,6,energy_and_non_green
1988.0,KOR,2,energy_and_green
1988.0,MEX,1,energy_and_non_green
1988.0,MYS,3,energy_and_non_green
1988.0,NLD,3,energy_and_non_green
1988.0,NLD,3,energy_and_green
1988.0,NOR,3,energy_and_non_green
1988.0,PAK,1,energy_and_non_green
1988.0,PHL,1,energy_and_non_green
1988.0,POL,3,energy_and_non_green
1988.0,POL,1,energy_and_green
1988.0,PRT,2,energy_and_green
1988.0,RUS,1,energy_and_non_green
1988.0,SAU,1,energy_and_non_green
1988.0,SGP,2,energy_and_non_green
1988.0,SVK,2,energy_and_non_green
1988.0,SWE,4,energy_and_non_green
1988.0,SWE,1,energy_and_green
1988.0,THA,3,energy_and_non_green
1988.0,THA,3,energy_and_green
1988.0,TWN,1,energy_and_non_green
1988.0,UKR,1,energy_and_non_green
1988.0,USA,109,energy_and_non_green
1988.0,USA,28,energy_and_green
1988.0,VNM,1,energy_and_non_green
1988.0,ZAF,1,energy_and_non_green
1989.0,ARE,1,energy_and_non_green
1989.0,AUS,2,energy_and_non_green
1989.0,AUS,1,energy_and_green
1989.0,AUT,1,energy_and_non_green
1989.0,AUT,1,energy_and_green
1989.0,BEL,5,energy_and_non_green
1989.0,BEL,3,energy_and_green
1989.0,BGR,1,energy_and_non_green
1989.0,BIH,1,energy_and_non_green
1989.0,BRA,2,energy_and_non_green
1989.0,BRA,1,energy_and_green
1989.0,CAN,22,energy_and_non_green
1989.0,CAN,7,energy_and_green
1989.0,CHE,7,energy_and_non_green
1989.0,CHE,5,energy_and_green
1989.0,CHL,1,energy_and_non_green
1989.0,CHN,6,energy_and_non_green
1989.0,CHN,2,energy_and_green
1989.0,CZE,1,energy_and_non_green
1989.0,DEU,18,energy_and_non_green
1989.0,DEU,4,energy_and_green
1989.0,DNK,3,energy_and_non_green
1989.0,DNK,1,energy_and_green
1989.0,DZA,1,energy_and_non_green
1989.0,EGY,1,energy_and_non_green
1989.0,EGY,1,energy_and_green
1989.0,ESP,9,energy_and_non_green
1989.0,ESP,4,energy_and_green
1989.0,FIN,1,energy_and_green
1989.0,FRA,6,energy_and_non_green
1989.0,FRA,5,energy_and_green
1989.0,GAB,1,energy_and_non_green
1989.0,GBR,23,energy_and_non_green
1989.0,GBR,8,energy_and_green
1989.0,GRC,1,energy_and_non_green
1989.0,GRC,1,energy_and_green
1989.0,HKG,2,energy_and_non_green
1989.0,HRV,2,energy_and_non_green
1989.0,HUN,2,energy_and_non_green
1989.0,IDN,1,energy_and_non_green
1989.0,IND,12,energy_and_non_green
1989.0,IND,3,energy_and_green
1989.0,ISR,3,energy_and_non_green
1989.0,ITA,3,energy_and_non_green
1989.0,ITA,2,energy_and_green
1989.0,JPN,7,energy_and_non_green
1989.0,KOR,4,energy_and_non_green
1989.0,KOR,3,energy_and_green
1989.0,MEX,1,energy_and_non_green
1989.0,MYS,4,energy_and_non_green
1989.0,MYS,1,energy_and_green
1989.0,NGA,2,energy_and_non_green
1989.0,NLD,4,energy_and_non_green
1989.0,NLD,2,energy_and_green
1989.0,NOR,6,energy_and_non_green
1989.0,NZL,1,energy_and_non_green
1989.0,PHL,1,energy_and_non_green
1989.0,POL,3,energy_and_non_green
1989.0,POL,1,energy_and_green
1989.0,PRT,1,energy_and_non_green
1989.0,PRT,2,energy_and_green
1989.0,ROM,1,energy_and_non_green
1989.0,RUS,1,energy_and_non_green
1989.0,RUS,1,energy_and_green
1989.0,SVK,1,energy_and_non_green
1989.0,SWE,8,energy_and_non_green
1989.0,SWE,2,energy_and_green
1989.0,TUR,1,energy_and_non_green
1989.0,TUR,1,energy_and_green
1989.0,TWN,2,energy_and_non_green
1989.0,TWN,1,energy_and_green
1989.0,UKR,1,energy_and_non_green
1989.0,USA,111,energy_and_non_green
1989.0,USA,42,energy_and_green
1990.0,ARE,1,energy_and_green
1990.0,ARG,2,energy_and_green
1990.0,AUS,5,energy_and_non_green
1990.0,AUT,2,energy_and_green
1990.0,BEL,3,energy_and_non_green
1990.0,BEL,1,energy_and_green
1990.0,BGD,1,energy_and_non_green
1990.0,CAN,18,energy_and_non_green
1990.0,CAN,4,energy_and_green
1990.0,CHE,8,energy_and_non_green
1990.0,CHE,2,energy_and_green
1990.0,CHN,6,energy_and_non_green
1990.0,CHN,4,energy_and_green
1990.0,CIV,1,energy_and_non_green
1990.0,COL,1,energy_and_green
1990.0,CZE,14,energy_and_non_green
1990.0,CZE,2,energy_and_green
1990.0,DEU,26,energy_and_non_green
1990.0,DEU,13,energy_and_green
1990.0,DNK,2,energy_and_non_green
1990.0,DNK,2,energy_and_green
1990.0,ESP,23,energy_and_non_green
1990.0,ESP,7,energy_and_green
1990.0,EST,1,energy_and_non_green
1990.0,FIN,2,energy_and_non_green
1990.0,FRA,6,energy_and_non_green
1990.0,FRA,3,energy_and_green
1990.0,GBR,19,energy_and_non_green
1990.0,GBR,3,energy_and_green
1990.0,GRC,2,energy_and_non_green
1990.0,HKG,4,energy_and_non_green
1990.0,HRV,4,energy_and_non_green
1990.0,HUN,2,energy_and_non_green
1990.0,HUN,1,energy_and_green
1990.0,IDN,1,energy_and_non_green
1990.0,IMN,1,energy_and_non_green
1990.0,IND,6,energy_and_non_green
1990.0,IRL,1,energy_and_non_green
1990.0,ITA,5,energy_and_non_green
1990.0,ITA,4,energy_and_green
1990.0,JPN,6,energy_and_non_green
1990.0,JPN,4,energy_and_green
1990.0,KOR,3,energy_and_non_green
1990.0,KOR,1,energy_and_green
1990.0,MEX,1,energy_and_non_green
1990.0,MYS,1,energy_and_non_green
1990.0,NLD,5,energy_and_non_green
1990.0,NOR,5,energy_and_non_green
1990.0,NZL,1,energy_and_green
1990.0,PAK,1,energy_and_non_green
1990.0,PHL,1,energy_and_non_green
1990.0,PHL,1,energy_and_green
1990.0,POL,2,energy_and_non_green
1990.0,POL,2,energy_and_green
1990.0,PRT,6,energy_and_non_green
1990.0,PRT,1,energy_and_green
1990.0,QAT,1,energy_and_non_green
1990.0,ROM,2,energy_and_non_green
1990.0,RUS,1,energy_and_non_green
1990.0,SGP,1,energy_and_non_green
1990.0,SRB,1,energy_and_non_green
1990.0,SVK,5,energy_and_non_green
1990.0,SVN,1,energy_and_non_green
1990.0,SWE,1,energy_and_non_green
1990.0,SWE,4,energy_and_green
1990.0,TUR,1,energy_and_non_green
1990.0,TWN,2,energy_and_non_green
1990.0,UKR,1,energy_and_non_green
1990.0,USA,97,energy_and_non_green
1990.0,USA,32,energy_and_green
1990.0,VNM,1,energy_and_green
1990.0,ZAF,1,energy_and_non_green
1991.0,ARE,2,energy_and_non_green
1991.0,AUS,5,energy_and_non_green
1991.0,AUS,1,energy_and_green
1991.0,AUT,2,energy_and_non_green
1991.0,BEL,6,energy_and_non_green
1991.0,BEL,3,energy_and_green
1991.0,BGR,2,energy_and_non_green
1991.0,BRA,6,energy_and_non_green
1991.0,CAN,16,energy_and_non_green
1991.0,CAN,10,energy_and_green
1991.0,CHE,4,energy_and_non_green
1991.0,CHE,3,energy_and_green
1991.0,CHL,1,energy_and_non_green
1991.0,CHN,10,energy_and_non_green
1991.0,CHN,2,energy_and_green
1991.0,CRI,1,energy_and_green
1991.0,CYP,1,energy_and_non_green
1991.0,CYP,1,energy_and_green
1991.0,CZE,21,energy_and_non_green
1991.0,DEU,33,energy_and_non_green
1991.0,DEU,14,energy_and_green
1991.0,DNK,3,energy_and_non_green
1991.0,DNK,1,energy_and_green
1991.0,ESP,15,energy_and_non_green
1991.0,ESP,3,energy_and_green
1991.0,FIN,1,energy_and_non_green
1991.0,FRA,5,energy_and_non_green
1991.0,FRA,8,energy_and_green
1991.0,GBR,20,energy_and_non_green
1991.0,GBR,7,energy_and_green
1991.0,GRC,1,energy_and_non_green
1991.0,HKG,2,energy_and_non_green
1991.0,HKG,1,energy_and_green
1991.0,HRV,1,energy_and_non_green
1991.0,HUN,2,energy_and_non_green
1991.0,IDN,1,energy_and_non_green
1991.0,IND,8,energy_and_non_green
1991.0,IND,2,energy_and_green
1991.0,IRL,2,energy_and_non_green
1991.0,IRN,1,energy_and_non_green
1991.0,ISR,2,energy_and_non_green
1991.0,ITA,6,energy_and_non_green
1991.0,ITA,2,energy_and_green
1991.0,JPN,6,energy_and_non_green
1991.0,JPN,1,energy_and_green
1991.0,KOR,1,energy_and_non_green
1991.0,LTU,1,energy_and_non_green
1991.0,LUX,1,energy_and_green
1991.0,LVA,1,energy_and_non_green
1991.0,MEX,2,energy_and_non_green
1991.0,MYS,3,energy_and_non_green
1991.0,NGA,1,energy_and_green
1991.0,NLD,6,energy_and_non_green
1991.0,NLD,1,energy_and_green
1991.0,NOR,5,energy_and_non_green
1991.0,NOR,1,energy_and_green
1991.0,NZL,2,energy_and_non_green
1991.0,PAK,1,energy_and_non_green
1991.0,POL,3,energy_and_non_green
1991.0,POL,3,energy_and_green
1991.0,PRT,3,energy_and_non_green
1991.0,ROM,9,energy_and_non_green
1991.0,RUS,5,energy_and_non_green
1991.0,RUS,1,energy_and_green
1991.0,SAU,1,energy_and_non_green
1991.0,SAU,1,energy_and_green
1991.0,SGP,2,energy_and_non_green
1991.0,SRB,1,energy_and_non_green
1991.0,SVK,15,energy_and_non_green
