year,country_ISO3,technology_field,raised_amount_usd,number_of_deals
2020,EST,Energy Efficiency,1491988.6212121213,1.5
2020,EST,Hybrid and Electric mobility,760268.0,1.0
2020,EST,Hydrogen and Fuel Cells,120758.35984848485,0.25
2020,EST,Other Energy,52442075.67045455,1.5
2020,EST,Other Renewables,241516.7196969697,0.5
2020,EST,Storage (not electromobility),64204.97727272727,0.25
2020,FIN,Energy Efficiency,27924760.96212121,2.1666666666666665
2020,FIN,Fossil Fuels,464194.7727272727,0.6666666666666666
2020,FIN,Hybrid and Electric mobility,1201580.3333333333,1.0
2020,FIN,Other Energy,3153588.712121212,1.6666666666666665
2020,FIN,Other Renewables,290406.67424242425,0.5
2020,FRA,Energy Efficiency,180175504.1161616,6.0
2020,FRA,Hybrid and Electric mobility,6520730.363636363,1.0
2020,FRA,Hydrogen and Fuel Cells,1253956.101010101,0.3333333333333333
2020,FRA,Other Energy,11410143.391414141,3.833333333333333
2020,FRA,Other Renewables,26818386.967171717,4.0
2020,FRA,Solar,2896166.378787879,0.8333333333333333
2020,GBR,Energy Efficiency,76613557.98484848,23.416666666666668
2020,GBR,Fossil Fuels,53896036.3510101,7.833333333333333
2020,GBR,Grid,1785856.5454545454,2.25
2020,GBR,Hybrid and Electric mobility,285730737.9545455,16.0
2020,GBR,Hydrogen and Fuel Cells,2801341.037878788,0.5
2020,GBR,Nuclear,5378787.878787879,0.3333333333333333
2020,GBR,Other Energy,96867543.67171717,12.916666666666666
2020,GBR,Other Renewables,106039550.83585858,23.166666666666668
2020,GBR,Solar,1778988.5505050505,0.5833333333333333
2020,GBR,Storage (not electromobility),9147084.371212121,3.0
2020,GHA,Other Energy,1075.7575757575758,1.0
2020,HKG,Fossil Fuels,15060606.06060606,1.0
2020,HKG,Other Energy,5745890.151515152,1.5
2020,HKG,Other Renewables,12200435.606060607,2.5
2020,HRV,Energy Efficiency,753030.3030303031,1.0
2020,HRV,Hybrid and Electric mobility,53787.87878787879,1.0
2020,HUN,Energy Efficiency,1072480.8181818181,2.5
2020,HUN,Hybrid and Electric mobility,333121.24242424243,1.0
2020,HUN,Other Energy,159606.38636363635,0.25
2020,HUN,Solar,159606.38636363635,0.25
2020,IDN,Other Energy,6454545.454545454,1.0
2020,IDN,Other Renewables,6454545.454545454,1.0
2020,IND,Energy Efficiency,10240516.106060607,3.0
2020,IND,Fossil Fuels,484090.9090909091,1.0
2020,IND,Hybrid and Electric mobility,59461952.43939394,15.0
2020,IND,Other Energy,19143573.477272727,2.2
2020,IND,Other Renewables,430303.0303030303,0.4
2020,IND,Solar,21348876.507575758,3.0
2020,IND,Storage (not electromobility),430303.0303030303,0.4
2020,IRL,Energy Efficiency,13052344.166666668,1.5
2020,IRL,Other Energy,6518829.141414142,0.8333333333333333
2020,IRL,Other Renewables,503656.0707070707,0.6666666666666666
2020,ISR,Energy Efficiency,62630606.06060606,7.333333333333333
2020,ISR,Grid,1183333.3333333333,0.3333333333333333
2020,ISR,Hybrid and Electric mobility,57380909.09090909,7.0
2020,ISR,Other Energy,11564393.93939394,1.5
2020,ISR,Other Renewables,19417424.242424242,1.5
2020,ISR,Storage (not electromobility),1183333.3333333333,0.3333333333333333
2020,ITA,Energy Efficiency,11334633.636363637,2.0
2020,ITA,Hybrid and Electric mobility,25182686.636363637,3.0
2020,ITA,Other Renewables,2911380.8181818184,1.0
2020,JPN,Energy Efficiency,298610.9393939394,0.5
2020,JPN,Fossil Fuels,2279116.1363636367,2.0
2020,JPN,Grid,7696272.5227272725,0.5
2020,JPN,Hybrid and Electric mobility,178575757.5757576,1.0
2020,JPN,Other Energy,51834063.67424242,4.5
2020,JPN,Other Renewables,14960910.227272727,5.5
2020,JPN,Solar,29199910.742424242,1.0
2020,KEN,Energy Efficiency,358585.85858585854,0.6666666666666666
2020,KEN,Other Energy,5558080.808080808,0.8333333333333333
2020,KEN,Other Renewables,2834787.9545454546,1.0
2020,KEN,Solar,20439393.939393938,1.5
2020,KOR,Energy Efficiency,6239393.939393939,1.0
2020,KOR,Other Energy,5486363.636363637,1.0
2020,KOR,Other Renewables,10781384.424242424,1.0
2020,LCA,Energy Efficiency,266953.27651515155,0.25
2020,LCA,Other Energy,266953.27651515155,0.25
2020,LCA,Solar,266953.27651515155,0.25
2020,LCA,Storage (not electromobility),266953.27651515155,0.25
2020,LTU,Energy Efficiency,1346129.8787878787,1.3333333333333333
2020,LTU,Hybrid and Electric mobility,2224457.9696969697,2.0
2020,LTU,Other Energy,212326.57575757575,0.3333333333333333
2020,LTU,Other Renewables,212326.57575757575,0.3333333333333333
2020,LUX,Fossil Fuels,5486363.636363637,2.0
2020,MEX,Energy Efficiency,1075757.5757575757,1.0
2020,MEX,Other Energy,1506060.6060606062,1.0
2020,MLT,Other Energy,268939.3939393939,0.5
2020,MLT,Other Renewables,268939.3939393939,0.5
2020,MUS,Other Energy,2151515.1515151514,0.5
2020,MUS,Solar,2151515.1515151514,0.5
2020,NGA,Energy Efficiency,5378.787878787879,1.0
2020,NGA,Other Energy,2420454.545454546,1.0
2020,NGA,Other Renewables,1613636.3636363638,0.5
2020,NGA,Solar,806818.1818181819,0.5
2020,NLD,Energy Efficiency,157921.75,0.5
2020,NLD,Hybrid and Electric mobility,57908589.696969695,4.0
2020,NLD,Other Energy,1344602.8409090908,1.5
2020,NLD,Other Renewables,1344602.8409090908,1.5
2020,NLD,Storage (not electromobility),157921.75,0.5
2020,NOR,Energy Efficiency,57658008.894949496,4.433333333333334
2020,NOR,Grid,1263315.693939394,0.2
2020,NOR,Other Energy,40492482.97474748,2.1666666666666665
2020,NOR,Other Renewables,49300376.28484849,2.7
2020,NOR,Solar,8068181.818181818,0.5
2020,NOR,Wind,118333.33333333333,1.0
2020,PHL,Other Renewables,53787.87878787879,1.0
2020,POL,Fossil Fuels,317792.7727272727,1.0
2020,POL,Hybrid and Electric mobility,126263.81818181819,1.0
2020,PRT,Energy Efficiency,15835523.010101011,2.6666666666666665
2020,PRT,Grid,1848597.2373737372,0.3333333333333333
2020,PRT,Other Energy,43939.318181818184,0.3333333333333333
2020,PRT,Other Renewables,1848597.2373737372,0.3333333333333333
2020,PRT,Storage (not electromobility),43939.318181818184,0.3333333333333333
2020,PRT,Wind,215405.39393939395,1.0
2020,RUS,Energy Efficiency,3630767.878787879,1.0
2020,RUS,Other Energy,3162727.272727273,2.0
2020,RWA,Hybrid and Electric mobility,645454.5454545454,1.0
2020,SEN,Other Energy,4571969.696969697,0.5
2020,SEN,Solar,4571969.696969697,0.5
2020,SGP,Energy Efficiency,5710958.868686869,2.333333333333333
2020,SGP,Hybrid and Electric mobility,77024242.42424242,6.0
2020,SGP,Other Energy,1977616.9671717172,0.8333333333333333
2020,SGP,Other Renewables,1043947.9621212122,0.25
2020,SGP,Solar,933669.005050505,0.5833333333333333
2020,SLE,Grid,1792929.2929292927,0.6666666666666666
2020,SLE,Other Energy,1792929.2929292927,0.6666666666666666
2020,SLE,Solar,1792929.2929292927,0.6666666666666666
2020,SVN,Other Renewables,5275168.757575758,1.0
2020,SWE,Energy Efficiency,4580153.845454546,3.6999999999999997
2020,SWE,Grid,2449251.284848485,2.2
2020,SWE,Hybrid and Electric mobility,215190376.8939394,4.0
2020,SWE,Nuclear,349597.54545454547,0.5
2020,SWE,Other Energy,799359386.6888888,4.033333333333333
2020,SWE,Other Renewables,789753522.5858586,3.0
2020,SWE,Solar,2911530.1333333333,1.2
2020,SWE,Storage (not electromobility),790917784.6737373,3.3666666666666667
2020,TUR,Energy Efficiency,145227272.72727272,2.0
2020,TUR,Hybrid and Electric mobility,537878.7878787878,1.0
2020,TWN,Hybrid and Electric mobility,10434848.484848484,1.0
2020,TWN,Other Energy,10757575.757575758,1.0
2020,UKR,Hybrid and Electric mobility,3657575.757575758,1.0
2020,USA,Energy Efficiency,1043284306.0803031,100.1
2020,USA,Fossil Fuels,426219831.23989904,33.833333333333336
2020,USA,Grid,173830467.1969697,10.75
2020,USA,Hybrid and Electric mobility,3185695774.878788,50.0
2020,USA,Nuclear,8928303.787878789,1.0
2020,USA,Other Energy,1200729494.5419192,72.28333333333333
2020,USA,Other Renewables,1293517391.4813132,47.95
2020,USA,Solar,326165942.39646465,22.083333333333332
2020,USA,Storage (not electromobility),457238419.17424244,15.666666666666666
2020,USA,Wind,950252.5252525252,0.3333333333333333
2020,ZAF,Solar,4303030.303030303,1.0
2020,,Energy Efficiency,53787.87878787879,1.0
2021,AUS,Energy Efficiency,8203539.280193238,1.3333333333333333
2021,AUS,Hybrid and Electric mobility,13648035.71014493,2.0
2021,AUS,Other Energy,17249226.71014493,2.5
2021,AUS,Other Renewables,17868977.47826087,3.5
2021,AUS,Solar,1319845.4106280194,0.3333333333333333
2021,AUS,Storage (not electromobility),1319845.4106280194,0.3333333333333333
2021,AUT,Energy Efficiency,44787203.36231884,2.0
2021,AUT,Hybrid and Electric mobility,95695.65217391305,1.0
2021,AUT,Other Energy,31224.050724637684,0.5
2021,AUT,Other Renewables,9123045.70289855,1.1666666666666665
2021,AUT,Storage (not electromobility),4545910.826086957,0.3333333333333333
2021,AZE,Energy Efficiency,10547.101449275364,1.0
2021,BEL,Energy Efficiency,2448382.521739131,1.0
2021,BEL,Hybrid and Electric mobility,903424.579710145,1.0
2021,BOL,Other Energy,1028985.507246377,1.0
2021,BRA,Energy Efficiency,324142.43961352657,1.6666666666666665
2021,BRA,Other Energy,99154.4154589372,0.3333333333333333
2021,BRA,Other Renewables,939608.8550724639,1.0
2021,BRA,Solar,133768115.942029,2.0
2021,CAN,Energy Efficiency,16648204.16425121,3.5
2021,CAN,Fossil Fuels,66094804.478260875,4.833333333333333
2021,CAN,Grid,850103.9227053141,0.8333333333333333
2021,CAN,Hybrid and Electric mobility,16186979.246376812,3.0
2021,CAN,Other Energy,47143924.5410628,7.0
2021,CAN,Other Renewables,208012518.22222224,10.166666666666666
2021,CAN,Solar,171497.58454106277,0.1666666666666666
2021,CAN,Storage (not electromobility),790255.7246376812,0.4999999999999999
2021,CHE,Energy Efficiency,44527381.43478261,3.3
2021,CHE,Fossil Fuels,14756458.898550726,0.5
2021,CHE,Grid,786836.9202898551,1.0
2021,CHE,Hybrid and Electric mobility,12905138.014492754,2.0
2021,CHE,Nuclear,3011660.507246377,0.5
2021,CHE,Other Energy,33644523.04347826,3.7
2021,CHE,Other Renewables,34668062.64492754,2.0
2021,CHE,Solar,14756458.898550726,0.5
2021,CHE,Storage (not electromobility),35328178.97101449,3.5
2021,CHL,Other Energy,2572463.7681159424,0.5
2021,CHL,Solar,2572463.7681159424,0.5
2021,CHN,Energy Efficiency,200675444.42028987,2.0
2021,CHN,Hybrid and Electric mobility,8621197572.855074,9.0
2021,CHN,Other Energy,1000584729.3333334,3.0
2021,CHN,Other Renewables,7953080.434782609,1.0
2021,COD,Other Energy,617391.3043478262,0.5
2021,COD,Solar,617391.3043478262,0.5
2021,COL,Energy Efficiency,102898.5507246377,0.5
2021,COL,Hybrid and Electric mobility,6173913.043478262,1.0
2021,COL,Other Energy,3601449.2753623193,1.0
2021,COL,Other Renewables,102898.5507246377,0.5
2021,DEU,Energy Efficiency,118651665.43478261,6.666666666666667
2021,DEU,Fossil Fuels,11412798.27536232,0.6666666666666666
2021,DEU,Hybrid and Electric mobility,230446857.78260872,7.0
2021,DEU,Other Energy,26154411.657004833,2.833333333333333
2021,DEU,Other Renewables,51100546.17149758,4.333333333333333
2021,DEU,Solar,18115555.676328503,2.833333333333333
2021,DEU,Storage (not electromobility),34065490.10386474,3.6666666666666665
2021,DNK,Energy Efficiency,97.49637681159422,0.25
2021,DNK,Hybrid and Electric mobility,5302778.028985508,1.0
2021,DNK,Other Energy,4461441.6630434785,0.75
2021,DNK,Other Renewables,4461539.15942029,1.0
2021,ESP,Bioenergy,1698246.1702898552,0.25
2021,ESP,Energy Efficiency,7074122.190476191,2.2857142857142856
2021,ESP,Fossil Fuels,5264825.956521739,1.0
2021,ESP,Grid,412236.87784679077,0.1428571428571428
2021,ESP,Hybrid and Electric mobility,40978370.28985508,1.0
2021,ESP,Other Energy,4404212.135093168,1.3928571428571428
2021,ESP,Other Renewables,5246046.089026915,2.2857142857142856
2021,ESP,Solar,2182813.1956521743,0.5
2021,ESP,Storage (not electromobility),3062996.15320911,2.142857142857143
2021,EST,Hybrid and Electric mobility,414281.9130434783,1.0
2021,EST,Other Energy,98261172.3478261,2.0
2021,FIN,Energy Efficiency,4023966.673913044,1.8333333333333333
2021,FIN,Fossil Fuels,712829.7101449275,0.3333333333333333
2021,FIN,Hybrid and Electric mobility,792013.231884058,1.0
2021,FIN,Other Energy,3715285.942028986,2.333333333333333
2021,FIN,Other Renewables,1440442.3405797102,0.5
2021,FIN,Storage (not electromobility),1373071.0579710146,1.0
2021,FRA,Energy Efficiency,51156258.36231884,2.0
2021,FRA,Hybrid and Electric mobility,105640695.23188406,4.0
2021,FRA,Other Energy,6643305.876811595,1.5
2021,FRA,Other Renewables,23811148.06521739,2.5
2021,FRA,Solar,120098.5579710145,0.5
2021,FRA,Storage (not electromobility),2142334.963768116,0.5
2021,GBR,Bioenergy,8231884.057971016,2.0
2021,GBR,Energy Efficiency,13911687.521739133,4.0
2021,GBR,Fossil Fuels,61086063.51690821,3.8333333333333335
2021,GBR,Grid,3359973.6449275366,0.5
2021,GBR,Hybrid and Electric mobility,690574015.1594204,13.0
2021,GBR,Nuclear,40473429.95169082,0.3333333333333333
2021,GBR,Other Energy,87671811.49275362,5.666666666666666
2021,GBR,Other Renewables,56029750.15458938,11.666666666666666
2021,GBR,Solar,1453538.7536231885,1.0
2021,GBR,Storage (not electromobility),11512955.094202898,1.0
2021,HKG,Fossil Fuels,5144927.536231885,1.0
2021,HRV,Energy Efficiency,61575.52173913044,1.0
2021,IND,Bioenergy,6176123.990338165,0.8333333333333333
2021,IND,Energy Efficiency,25740503.608695652,1.5
2021,IND,Hybrid and Electric mobility,164133147.95652175,11.0
2021,IND,Other Energy,207283681.09903383,4.833333333333333
2021,IND,Other Renewables,17124180.446859907,1.8333333333333333
2021,IND,Solar,200266808.55072466,4.0
2021,IND,Storage (not electromobility),2889434.521739131,1.0
2021,IRL,Fossil Fuels,3641189.7246376816,1.0
2021,IRL,Wind,4115942.028985508,2.0
2021,ISR,Energy Efficiency,5081018.618357489,1.6666666666666665
2021,ISR,Grid,4664734.299516909,0.3333333333333333
2021,ISR,Hybrid and Electric mobility,3601449.2753623193,1.0
2021,ISR,Other Energy,70579144.92753623,1.6666666666666665
2021,ISR,Other Renewables,20579710.14492754,1.0
2021,ISR,Storage (not electromobility),4664734.299516909,0.3333333333333333
2021,ITA,Energy Efficiency,4855543.060869565,4.6
2021,ITA,Other Energy,1270703.875362319,0.2
2021,ITA,Other Renewables,1270703.875362319,0.2
2021,JPN,Fossil Fuels,1148808.8115942029,1.0
2021,KEN,Other Energy,6133137.949275363,1.5
2021,KEN,Solar,14365022.007246379,1.5
2021,LUX,Hybrid and Electric mobility,2086565.4927536233,1.0
2021,MEX,Energy Efficiency,514492.7536231885,1.0
2021,MEX,Solar,4115942.028985508,1.0
2021,MLT,Other Energy,61739130.43478262,0.5
2021,MLT,Other Renewables,61739130.43478262,0.5
2021,MUS,Other Energy,31898550.724637683,1.5
2021,MUS,Solar,31898550.724637683,1.5
2021,NGA,Other Energy,1028985.507246377,0.5
2021,NGA,Other Renewables,1028985.507246377,0.5
2021,NLD,Energy Efficiency,9576778.165700484,3.0666666666666664
2021,NLD,Grid,32133716.924637683,0.8666666666666667
2021,NLD,Hybrid and Electric mobility,212882340.65217394,4.0
2021,NLD,Other Energy,44086798.6178744,3.533333333333333
2021,NLD,Other Renewables,48759592.10338165,3.033333333333333
2021,NLD,Solar,164637.6811594203,0.5
2021,NLD,Storage (not electromobility),32811844.304347828,2.0
2021,NOR,Energy Efficiency,3923951.855072464,1.5
2021,NOR,Other Renewables,1580832.4927536233,0.5
2021,NZL,Hybrid and Electric mobility,20579710.14492754,2.0
2021,PHL,Other Renewables,5812.739130434783,1.0
2021,POL,Hybrid and Electric mobility,688794.6666666667,1.0
2021,PRT,Energy Efficiency,125124.63768115941,1.0
2021,PRT,Other Energy,203208.1739130435,1.5
2021,PRT,Other Renewables,123958.79710144928,1.0
2021,PRT,Wind,79227.76811594203,0.5
2021,RUS,Fossil Fuels,4784782.608695652,0.5
2021,RUS,Other Energy,4784782.608695652,0.5
2021,RWA,Energy Efficiency,1028985.507246377,1.0
2021,RWA,Hybrid and Electric mobility,3601449.2753623193,1.0
2021,SGP,Other Energy,1488748.579710145,1.0
2021,SGP,Other Renewables,3550000.0000000005,1.0
2021,SVK,Other Energy,2057971.014492754,0.5
2021,SVK,Solar,2057971.014492754,0.5
2021,SWE,Energy Efficiency,2977242.89710145,2.4
2021,SWE,Grid,3387523.6000000006,1.4
2021,SWE,Hybrid and Electric mobility,297421854.4057971,8.0
2021,SWE,Other Energy,946336434.4164251,2.7333333333333334
2021,SWE,Other Renewables,943860979.388889,0.8333333333333333
2021,SWE,Solar,1123755.4840579713,0.4
2021,SWE,Storage (not electromobility),946511280.662802,3.2333333333333334
2021,TWN,Other Energy,5659420.289855073,1.5
2021,TWN,Other Renewables,514492.7536231885,0.5
2021,UGA,Solar,887500.0000000001,2.0
2021,USA,Bioenergy,2057971.014492754,1.0
2021,USA,Energy Efficiency,2212769823.4903383,62.28333333333333
2021,USA,Fossil Fuels,604417486.3526571,17.116666666666667
2021,USA,Grid,57329975.04106281,4.916666666666667
2021,USA,Hybrid and Electric mobility,3936284296.797102,45.0
2021,USA,Nuclear,9432367.149758454,0.3333333333333333
2021,USA,Other Energy,1762395993.822464,58.85
2021,USA,Other Renewables,1395549119.554348,42.85
2021,USA,Solar,2544482177.289855,13.25
2021,USA,Storage (not electromobility),986574760.1473432,11.316666666666666
2021,USA,Wind,10442757.688405797,2.083333333333333
2021,VNM,Hybrid and Electric mobility,2675362.31884058,1.0
2021,ZAF,Other Renewables,718739.1739130436,0.5
2021,ZAF,Storage (not electromobility),718739.1739130436,0.5
2021,,Energy Efficiency,2057971.014492754,1.0
