year,country_ISO3,number_of_companies,sector
1987.0,GBR,22,energy
1987.0,GGY,1,non-energy
1987.0,GHA,1,non-energy
1987.0,GIB,1,non-energy
1987.0,GRC,16,non-energy
1987.0,GRC,6,energy
1987.0,GUY,1,non-energy
1987.0,HKG,37,non-energy
1987.0,HKG,3,energy
1987.0,HRV,2,non-energy
1987.0,HUN,8,non-energy
1987.0,IDN,26,non-energy
1987.0,IDN,1,energy
1987.0,IMN,1,non-energy
1987.0,IND,226,non-energy
1987.0,IND,6,energy
1987.0,IRL,29,non-energy
1987.0,IRL,1,energy
1987.0,IRN,1,non-energy
1987.0,ISL,2,non-energy
1987.0,ISR,41,non-energy
1987.0,ISR,4,energy
1987.0,ITA,144,non-energy
1987.0,ITA,6,energy
1987.0,JAM,1,non-energy
1987.0,JEY,1,non-energy
1987.0,JPN,384,non-energy
1987.0,JPN,2,energy
1987.0,KEN,5,non-energy
1987.0,KOR,67,non-energy
1987.0,KOR,5,energy
1987.0,KWT,1,energy
1987.0,LKA,5,non-energy
1987.0,LUX,5,non-energy
1987.0,MAC,1,non-energy
1987.0,MAR,1,non-energy
1987.0,MAR,1,energy
1987.0,MEX,25,non-energy
1987.0,MEX,1,energy
1987.0,MLT,1,non-energy
1987.0,MMR,2,non-energy
1987.0,MYS,30,non-energy
1987.0,NGA,5,non-energy
1987.0,NLD,156,non-energy
1987.0,NLD,2,energy
1987.0,NOR,45,non-energy
1987.0,NOR,9,energy
1987.0,NPL,1,non-energy
1987.0,NPL,1,energy
1987.0,NZL,43,non-energy
1987.0,NZL,1,energy
1987.0,OMN,2,non-energy
1987.0,OMN,1,energy
1987.0,PAK,12,non-energy
1987.0,PAN,1,non-energy
1987.0,PER,5,non-energy
1987.0,PHL,13,non-energy
1987.0,PHL,2,energy
1987.0,POL,23,non-energy
1987.0,PRI,1,non-energy
1987.0,PRT,31,non-energy
1987.0,PRT,1,energy
1987.0,PRY,1,non-energy
1987.0,QAT,2,non-energy
1987.0,ROM,1,non-energy
1987.0,RUS,7,non-energy
1987.0,SAU,4,non-energy
1987.0,SAU,1,energy
1987.0,SGP,39,non-energy
1987.0,SGP,2,energy
1987.0,SRB,2,non-energy
1987.0,SVK,2,non-energy
1987.0,SVN,4,non-energy
1987.0,SWE,120,non-energy
1987.0,SWE,3,energy
1987.0,SWZ,1,non-energy
1987.0,TGO,1,non-energy
1987.0,THA,23,non-energy
1987.0,THA,3,energy
1987.0,TTO,3,non-energy
1987.0,TUN,3,non-energy
1987.0,TUR,26,non-energy
1987.0,TWN,51,non-energy
1987.0,TWN,2,energy
1987.0,UKR,5,non-energy
1987.0,URY,1,non-energy
1987.0,USA,4383,non-energy
1987.0,USA,128,energy
1987.0,VEN,1,non-energy
1987.0,VNM,6,non-energy
1987.0,VNM,1,energy
1987.0,ZAF,24,non-energy
1987.0,ZAF,2,energy
1988.0,AGO,1,non-energy
1988.0,ARE,21,non-energy
1988.0,ARG,13,non-energy
1988.0,AUS,205,non-energy
1988.0,AUS,8,energy
1988.0,AUT,26,non-energy
1988.0,BAH,1,non-energy
1988.0,BEL,95,non-energy
1988.0,BEL,4,energy
1988.0,BFA,1,energy
1988.0,BGD,6,non-energy
1988.0,BGR,2,non-energy
1988.0,BMU,1,non-energy
1988.0,BOL,1,non-energy
1988.0,BRA,88,non-energy
1988.0,BRA,2,energy
1988.0,CAN,350,non-energy
1988.0,CAN,21,energy
1988.0,CHE,172,non-energy
1988.0,CHE,13,energy
1988.0,CHL,10,non-energy
1988.0,CHL,1,energy
1988.0,CHN,147,non-energy
1988.0,CHN,18,energy
1988.0,CIV,1,non-energy
1988.0,COL,13,non-energy
1988.0,CRI,2,non-energy
1988.0,CYM,1,non-energy
1988.0,CYP,4,non-energy
1988.0,CYP,1,energy
1988.0,CZE,7,non-energy
1988.0,DEU,368,non-energy
1988.0,DEU,22,energy
1988.0,DNK,52,non-energy
1988.0,DNK,1,energy
1988.0,DOM,2,non-energy
1988.0,ECU,4,non-energy
1988.0,EGY,3,non-energy
1988.0,ESP,204,non-energy
1988.0,ESP,9,energy
1988.0,FIN,45,non-energy
1988.0,FIN,1,energy
1988.0,FRA,313,non-energy
1988.0,FRA,7,energy
1988.0,GBR,687,non-energy
1988.0,GBR,29,energy
1988.0,GGY,1,non-energy
1988.0,GIB,1,non-energy
1988.0,GRC,18,non-energy
1988.0,GRC,1,energy
1988.0,GTM,1,non-energy
1988.0,HKG,59,non-energy
1988.0,HKG,2,energy
1988.0,HRV,6,non-energy
1988.0,HUN,9,non-energy
1988.0,IDN,30,non-energy
1988.0,IDN,1,energy
1988.0,IMN,1,non-energy
1988.0,IND,189,non-energy
1988.0,IND,8,energy
1988.0,IRL,34,non-energy
1988.0,IRN,1,non-energy
1988.0,ISL,1,non-energy
1988.0,ISL,1,energy
1988.0,ISR,41,non-energy
1988.0,ISR,2,energy
1988.0,ITA,151,non-energy
1988.0,ITA,7,energy
1988.0,JEY,2,non-energy
1988.0,JOR,4,non-energy
1988.0,JPN,438,non-energy
1988.0,JPN,6,energy
1988.0,KAZ,1,non-energy
1988.0,KEN,2,non-energy
1988.0,KOR,84,non-energy
1988.0,KOR,8,energy
1988.0,KWT,1,non-energy
1988.0,LBN,1,non-energy
1988.0,LKA,3,non-energy
1988.0,LTU,2,non-energy
1988.0,LUX,6,non-energy
1988.0,LVA,1,non-energy
1988.0,MAR,2,non-energy
1988.0,MDV,1,non-energy
1988.0,MEX,25,non-energy
1988.0,MEX,1,energy
1988.0,MLT,1,non-energy
1988.0,MUS,1,non-energy
1988.0,MWI,1,non-energy
1988.0,MYS,18,non-energy
1988.0,MYS,3,energy
1988.0,NGA,3,non-energy
1988.0,NLD,137,non-energy
1988.0,NLD,6,energy
1988.0,NOR,39,non-energy
1988.0,NOR,3,energy
1988.0,NZL,32,non-energy
1988.0,PAK,11,non-energy
1988.0,PAK,1,energy
1988.0,PER,9,non-energy
1988.0,PHL,18,non-energy
1988.0,PHL,1,energy
1988.0,POL,43,non-energy
1988.0,POL,4,energy
1988.0,PRI,1,non-energy
1988.0,PRT,22,non-energy
1988.0,PRT,2,energy
1988.0,QAT,1,non-energy
1988.0,RUS,9,non-energy
1988.0,RUS,1,energy
1988.0,SAU,5,non-energy
1988.0,SAU,1,energy
1988.0,SGP,33,non-energy
1988.0,SGP,2,energy
1988.0,SLV,1,non-energy
1988.0,SVK,4,non-energy
1988.0,SVK,2,energy
1988.0,SWE,117,non-energy
1988.0,SWE,5,energy
1988.0,TAN,2,non-energy
1988.0,TGO,1,non-energy
1988.0,THA,33,non-energy
1988.0,THA,6,energy
1988.0,TTO,2,non-energy
1988.0,TUN,4,non-energy
1988.0,TUR,20,non-energy
1988.0,TWN,53,non-energy
1988.0,TWN,1,energy
1988.0,UKR,2,non-energy
1988.0,UKR,1,energy
1988.0,URY,3,non-energy
1988.0,USA,4070,non-energy
1988.0,USA,137,energy
1988.0,VEN,2,non-energy
1988.0,VNM,15,non-energy
1988.0,VNM,1,energy
1988.0,ZAF,30,non-energy
1988.0,ZAF,1,energy
1989.0,ALA,1,non-energy
1989.0,ARE,25,non-energy
1989.0,ARE,1,energy
1989.0,ARG,11,non-energy
1989.0,ATG,1,non-energy
1989.0,AUS,232,non-energy
1989.0,AUS,3,energy
1989.0,AUT,29,non-energy
1989.0,AUT,2,energy
1989.0,AZE,1,non-energy
1989.0,BAH,1,non-energy
1989.0,BEL,106,non-energy
1989.0,BEL,8,energy
1989.0,BGD,3,non-energy
1989.0,BGR,6,non-energy
1989.0,BGR,1,energy
1989.0,BHR,2,non-energy
1989.0,BIH,1,energy
1989.0,BLR,1,non-energy
1989.0,BMU,1,non-energy
1989.0,BRA,94,non-energy
1989.0,BRA,3,energy
1989.0,CAN,436,non-energy
1989.0,CAN,29,energy
1989.0,CHE,211,non-energy
1989.0,CHE,12,energy
1989.0,CHL,15,non-energy
1989.0,CHL,1,energy
1989.0,CHN,123,non-energy
1989.0,CHN,8,energy
1989.0,CIV,2,non-energy
1989.0,COL,12,non-energy
1989.0,CRI,3,non-energy
1989.0,CYP,5,non-energy
1989.0,CZE,26,non-energy
1989.0,CZE,1,energy
1989.0,DEU,482,non-energy
1989.0,DEU,22,energy
1989.0,DNK,77,non-energy
1989.0,DNK,4,energy
1989.0,DZA,1,energy
1989.0,ECU,1,non-energy
1989.0,EGY,5,non-energy
1989.0,EGY,2,energy
1989.0,ESP,241,non-energy
1989.0,ESP,13,energy
1989.0,EST,7,non-energy
1989.0,FIN,62,non-energy
1989.0,FIN,1,energy
1989.0,FRA,469,non-energy
1989.0,FRA,11,energy
1989.0,GAB,1,energy
1989.0,GBR,911,non-energy
1989.0,GBR,31,energy
1989.0,GHA,2,non-energy
1989.0,GIB,3,non-energy
1989.0,GRC,23,non-energy
1989.0,GRC,2,energy
1989.0,GTM,2,non-energy
1989.0,HKG,56,non-energy
1989.0,HKG,2,energy
1989.0,HND,1,non-energy
1989.0,HRV,18,non-energy
1989.0,HRV,2,energy
1989.0,HUN,57,non-energy
1989.0,HUN,2,energy
1989.0,IDN,46,non-energy
1989.0,IDN,1,energy
1989.0,IND,265,non-energy
1989.0,IND,15,energy
1989.0,IRL,56,non-energy
1989.0,IRN,1,non-energy
1989.0,IRQ,3,non-energy
1989.0,ISL,2,non-energy
1989.0,ISR,49,non-energy
1989.0,ISR,3,energy
1989.0,ITA,141,non-energy
1989.0,ITA,5,energy
1989.0,JOR,7,non-energy
1989.0,JPN,493,non-energy
1989.0,JPN,7,energy
1989.0,KEN,3,non-energy
1989.0,KNA,1,non-energy
1989.0,KOR,77,non-energy
1989.0,KOR,7,energy
1989.0,KWT,1,non-energy
1989.0,LKA,3,non-energy
1989.0,LTU,2,non-energy
1989.0,LUX,3,non-energy
1989.0,MAR,4,non-energy
1989.0,MDG,1,non-energy
1989.0,MEX,33,non-energy
1989.0,MEX,1,energy
1989.0,MHL,1,non-energy
1989.0,MKD,1,non-energy
1989.0,MLT,3,non-energy
1989.0,MUS,4,non-energy
1989.0,MYS,29,non-energy
1989.0,MYS,5,energy
1989.0,NAM,1,non-energy
1989.0,NGA,6,non-energy
1989.0,NGA,2,energy
1989.0,NLD,159,non-energy
1989.0,NLD,6,energy
1989.0,NOR,64,non-energy
1989.0,NOR,6,energy
1989.0,NPL,1,non-energy
1989.0,NZL,48,non-energy
1989.0,NZL,1,energy
1989.0,OMN,2,non-energy
1989.0,PAK,22,non-energy
1989.0,PAN,1,non-energy
1989.0,PER,6,non-energy
1989.0,PHL,15,non-energy
1989.0,PHL,1,energy
1989.0,PNG,1,non-energy
1989.0,POL,67,non-energy
1989.0,POL,4,energy
1989.0,PRI,1,non-energy
1989.0,PRT,58,non-energy
1989.0,PRT,3,energy
1989.0,PRY,1,non-energy
1989.0,QAT,2,non-energy
1989.0,ROM,6,non-energy
1989.0,ROM,1,energy
1989.0,RUS,26,non-energy
1989.0,RUS,2,energy
1989.0,SAU,15,non-energy
1989.0,SGP,27,non-energy
1989.0,SRB,19,non-energy
1989.0,SVK,10,non-energy
1989.0,SVK,1,energy
1989.0,SVN,20,non-energy
1989.0,SWE,162,non-energy
1989.0,SWE,10,energy
1989.0,SYR,1,non-energy
1989.0,TAN,2,non-energy
1989.0,THA,30,non-energy
1989.0,TTO,1,non-energy
1989.0,TUN,4,non-energy
1989.0,TUR,35,non-energy
1989.0,TUR,2,energy
1989.0,TWN,49,non-energy
1989.0,TWN,3,energy
1989.0,UKR,7,non-energy
1989.0,UKR,1,energy
1989.0,URY,2,non-energy
1989.0,USA,5087,non-energy
1989.0,USA,153,energy
1989.0,VNM,17,non-energy
1989.0,ZAF,42,non-energy
1990.0,AGO,1,non-energy
1990.0,ARE,18,non-energy
1990.0,ARE,1,energy
1990.0,ARG,14,non-energy
1990.0,ARG,2,energy
1990.0,AUS,195,non-energy
1990.0,AUS,5,energy
1990.0,AUT,19,non-energy
1990.0,AUT,2,energy
1990.0,BAH,1,non-energy
1990.0,BEL,105,non-energy
1990.0,BEL,4,energy
1990.0,BFA,1,non-energy
1990.0,BGD,8,non-energy
1990.0,BGD,1,energy
1990.0,BGR,17,non-energy
1990.0,BIH,1,non-energy
1990.0,BLR,3,non-energy
1990.0,BRA,90,non-energy
1990.0,BWA,1,non-energy
1990.0,CAN,335,non-energy
1990.0,CAN,22,energy
1990.0,CHE,191,non-energy
1990.0,CHE,10,energy
1990.0,CHL,7,non-energy
1990.0,CHN,84,non-energy
1990.0,CHN,10,energy
1990.0,CIV,1,non-energy
1990.0,CIV,1,energy
1990.0,COL,9,non-energy
1990.0,COL,1,energy
1990.0,CRI,2,non-energy
1990.0,CYM,1,non-energy
1990.0,CYP,3,non-energy
1990.0,CZE,229,non-energy
1990.0,CZE,16,energy
1990.0,DEU,828,non-energy
1990.0,DEU,39,energy
1990.0,DNK,53,non-energy
1990.0,DNK,4,energy
1990.0,EGY,7,non-energy
1990.0,ESP,366,non-energy
1990.0,ESP,30,energy
1990.0,EST,2,non-energy
1990.0,EST,1,energy
1990.0,FIN,56,non-energy
1990.0,FIN,2,energy
1990.0,FRA,372,non-energy
1990.0,FRA,9,energy
1990.0,GBR,815,non-energy
1990.0,GBR,22,energy
1990.0,GEO,2,non-energy
1990.0,GHA,5,non-energy
1990.0,GRC,22,non-energy
1990.0,GRC,2,energy
1990.0,GTM,1,non-energy
1990.0,HKG,55,non-energy
1990.0,HKG,4,energy
1990.0,HND,1,non-energy
1990.0,HRV,55,non-energy
1990.0,HRV,4,energy
1990.0,HUN,83,non-energy
1990.0,HUN,3,energy
1990.0,IDN,41,non-energy
1990.0,IDN,1,energy
1990.0,IMN,1,non-energy
1990.0,IMN,1,energy
1990.0,IND,325,non-energy
1990.0,IND,6,energy
1990.0,IRL,33,non-energy
1990.0,IRL,1,energy
1990.0,IRN,1,non-energy
1990.0,IRQ,1,non-energy
1990.0,ISL,4,non-energy
1990.0,ISR,52,non-energy
1990.0,ITA,146,non-energy
1990.0,ITA,9,energy
1990.0,JPN,591,non-energy
1990.0,JPN,10,energy
1990.0,KAZ,1,non-energy
1990.0,KEN,1,non-energy
1990.0,KOR,84,non-energy
1990.0,KOR,4,energy
1990.0,KWT,2,non-energy
1990.0,LBN,2,non-energy
1990.0,LCA,1,non-energy
1990.0,LIE,1,non-energy
1990.0,LKA,3,non-energy
1990.0,LTU,3,non-energy
1990.0,LUX,7,non-energy
1990.0,LVA,1,non-energy
1990.0,MAC,1,non-energy
1990.0,MAR,1,non-energy
1990.0,MDA,1,non-energy
1990.0,MDG,1,non-energy
1990.0,MEX,35,non-energy
1990.0,MEX,1,energy
1990.0,MNE,1,non-energy
1990.0,MYS,30,non-energy
1990.0,MYS,1,energy
1990.0,NGA,7,non-energy
1990.0,NIC,1,non-energy
1990.0,NLD,177,non-energy
1990.0,NLD,5,energy
1990.0,NOR,62,non-energy
1990.0,NOR,5,energy
1990.0,NPL,2,non-energy
1990.0,NZL,39,non-energy
1990.0,NZL,1,energy
1990.0,OMN,2,non-energy
1990.0,PAK,24,non-energy
1990.0,PAK,1,energy
1990.0,PAN,4,non-energy
1990.0,PHL,11,non-energy
1990.0,PHL,2,energy
1990.0,POL,94,non-energy
1990.0,POL,4,energy
1990.0,PRT,33,non-energy
1990.0,PRT,7,energy
1990.0,PRY,1,non-energy
1990.0,QAT,1,non-energy
1990.0,QAT,1,energy
1990.0,ROM,25,non-energy
1990.0,ROM,2,energy
1990.0,RUS,58,non-energy
1990.0,RUS,1,energy
1990.0,SAU,11,non-energy
1990.0,SGP,40,non-energy
1990.0,SGP,1,energy
1990.0,SRB,25,non-energy
1990.0,SRB,1,energy
1990.0,SVK,62,non-energy
1990.0,SVK,5,energy
1990.0,SVN,43,non-energy
1990.0,SVN,1,energy
1990.0,SWE,128,non-energy
1990.0,SWE,5,energy
1990.0,SYC,1,non-energy
1990.0,THA,22,non-energy
1990.0,TTO,2,non-energy
1990.0,TUN,4,non-energy
1990.0,TUR,34,non-energy
1990.0,TUR,1,energy
1990.0,TWN,47,non-energy
1990.0,TWN,2,energy
1990.0,UGA,1,non-energy
1990.0,UKR,20,non-energy
1990.0,UKR,1,energy
1990.0,USA,4512,non-energy
1990.0,USA,129,energy
1990.0,UZB,1,non-energy
1990.0,VEN,2,non-energy
1990.0,VNM,21,non-energy
1990.0,VNM,1,energy
1990.0,ZAF,42,non-energy
1990.0,ZAF,1,energy
1990.0,ZWE,1,non-energy
1991.0,AGO,1,non-energy
1991.0,ALB,2,non-energy
1991.0,ARE,21,non-energy
1991.0,ARE,2,energy
1991.0,ARG,18,non-energy
1991.0,ARM,1,non-energy
1991.0,AUS,192,non-energy
1991.0,AUS,6,energy
1991.0,AUT,32,non-energy
1991.0,AUT,2,energy
1991.0,BEL,93,non-energy
1991.0,BEL,9,energy
1991.0,BFA,1,non-energy
1991.0,BGD,7,non-energy
1991.0,BGR,15,non-energy
1991.0,BGR,2,energy
1991.0,BHR,1,non-energy
1991.0,BLR,5,non-energy
1991.0,BLZ,1,non-energy
1991.0,BMU,6,non-energy
1991.0,BOL,2,non-energy
1991.0,BRA,121,non-energy
1991.0,BRA,6,energy
1991.0,BRB,1,non-energy
1991.0,BWA,1,non-energy
1991.0,CAN,340,non-energy
1991.0,CAN,26,energy
1991.0,CHE,184,non-energy
1991.0,CHE,7,energy
1991.0,CHL,10,non-energy
1991.0,CHL,1,energy
1991.0,CHN,91,non-energy
1991.0,CHN,12,energy
1991.0,CMR,1,non-energy
1991.0,COL,16,non-energy
1991.0,CRI,2,non-energy
1991.0,CRI,1,energy
1991.0,CYP,4,non-energy
1991.0,CYP,2,energy
1991.0,CZE,414,non-energy
1991.0,CZE,21,energy
1991.0,DEU,673,non-energy
1991.0,DEU,47,energy
1991.0,DNK,54,non-energy
1991.0,DNK,4,energy
1991.0,DZA,1,non-energy
1991.0,ECU,1,non-energy
1991.0,EGY,7,non-energy
1991.0,ESP,219,non-energy
1991.0,ESP,18,energy
1991.0,EST,14,non-energy
1991.0,ETH,1,non-energy
1991.0,FIN,44,non-energy
1991.0,FIN,1,energy
1991.0,FRA,432,non-energy
1991.0,FRA,13,energy
1991.0,GBR,863,non-energy
1991.0,GBR,27,energy
1991.0,GEO,1,non-energy
1991.0,GGY,1,non-energy
1991.0,GHA,1,non-energy
1991.0,GRC,27,non-energy
1991.0,GRC,1,energy
1991.0,GRL,1,non-energy
1991.0,GTM,1,non-energy
1991.0,GUY,1,non-energy
1991.0,HKG,72,non-energy
1991.0,HKG,3,energy
1991.0,HND,1,non-energy
1991.0,HRV,36,non-energy
1991.0,HRV,1,energy
1991.0,HUN,125,non-energy
1991.0,HUN,2,energy
1991.0,IDN,26,non-energy
1991.0,IDN,1,energy
1991.0,IND,265,non-energy
1991.0,IND,10,energy
1991.0,IRL,35,non-energy
1991.0,IRL,2,energy
1991.0,IRN,2,non-energy
1991.0,IRN,1,energy
1991.0,ISL,1,non-energy
1991.0,ISR,52,non-energy
1991.0,ISR,2,energy
1991.0,ITA,133,non-energy
1991.0,ITA,8,energy
1991.0,JAM,3,non-energy
1991.0,JOR,5,non-energy
1991.0,JPN,529,non-energy
1991.0,JPN,7,energy
1991.0,KAZ,3,non-energy
1991.0,KEN,3,non-energy
1991.0,KHM,2,non-energy
1991.0,KOR,89,non-energy
1991.0,KOR,1,energy
1991.0,KWT,2,non-energy
1991.0,LAO,1,non-energy
1991.0,LBN,1,non-energy
1991.0,LKA,10,non-energy
1991.0,LTU,10,non-energy
1991.0,LTU,1,energy
1991.0,LUX,5,non-energy
1991.0,LUX,1,energy
1991.0,LVA,9,non-energy
1991.0,LVA,1,energy
1991.0,MAR,4,non-energy
1991.0,MDA,1,non-energy
1991.0,MDG,1,non-energy
1991.0,MEX,27,non-energy
1991.0,MEX,2,energy
1991.0,MLT,2,non-energy
1991.0,MNG,2,non-energy
1991.0,MUS,1,non-energy
1991.0,MYS,35,non-energy
1991.0,MYS,3,energy
1991.0,NGA,9,non-energy
1991.0,NGA,1,energy
1991.0,NIC,2,non-energy
1991.0,NLD,166,non-energy
1991.0,NLD,7,energy
1991.0,NOR,38,non-energy
1991.0,NOR,6,energy
1991.0,NPL,3,non-energy
1991.0,NZL,31,non-energy
1991.0,NZL,2,energy
1991.0,OMN,1,non-energy
1991.0,PAK,28,non-energy
1991.0,PAK,1,energy
1991.0,PAN,2,non-energy
1991.0,PER,5,non-energy
1991.0,PHL,10,non-energy
1991.0,POL,122,non-energy
1991.0,POL,6,energy
1991.0,PRI,2,non-energy
1991.0,PRT,40,non-energy
1991.0,PRT,3,energy
1991.0,PRY,2,non-energy
1991.0,PSE,1,non-energy
1991.0,QAT,3,non-energy
1991.0,ROM,80,non-energy
1991.0,ROM,9,energy
1991.0,RUS,71,non-energy
1991.0,RUS,6,energy
1991.0,SAU,14,non-energy
1991.0,SAU,2,energy
1991.0,SEN,2,non-energy
1991.0,SGP,50,non-energy
1991.0,SGP,2,energy
1991.0,SLV,1,non-energy
1991.0,SRB,34,non-energy
1991.0,SRB,1,energy
1991.0,SUR,1,non-energy
1991.0,SVK,108,non-energy
1991.0,SVK,17,energy
1991.0,SVN,22,non-energy
1991.0,SWE,139,non-energy
1991.0,SWE,6,energy
1991.0,SYR,1,non-energy
1991.0,TAN,1,non-energy
1991.0,TAN,1,energy
1991.0,THA,27,non-energy
1991.0,THA,1,energy
1991.0,TTO,1,non-energy
1991.0,TUN,3,non-energy
1991.0,TUR,29,non-energy
1991.0,TUR,2,energy
1991.0,TWN,40,non-energy
1991.0,TWN,2,energy
1991.0,UKR,68,non-energy
1991.0,UKR,9,energy
1991.0,URY,3,non-energy
1991.0,USA,4571,non-energy
1991.0,USA,135,energy
1991.0,UZB,3,non-energy
1991.0,VNM,11,non-energy
1991.0,VNM,1,energy
1991.0,ZAF,37,non-energy
1991.0,ZAF,1,energy
1991.0,ZWE,1,non-energy
1992.0,AFG,1,non-energy
1992.0,ARE,27,non-energy
1992.0,ARE,4,energy
1992.0,ARG,16,non-energy
1992.0,ARG,7,energy
1992.0,ARM,1,non-energy
1992.0,AUS,217,non-energy
1992.0,AUS,11,energy
1992.0,AUT,20,non-energy
1992.0,AUT,1,energy
1992.0,AZE,5,non-energy
1992.0,AZE,1,energy
1992.0,BAH,1,non-energy
1992.0,BEL,83,non-energy
1992.0,BEL,4,energy
1992.0,BGD,6,non-energy
1992.0,BGR,23,non-energy
1992.0,BIH,4,non-energy
1992.0,BIH,2,energy
1992.0,BLR,1,non-energy
1992.0,BMU,4,non-energy
1992.0,BRA,102,non-energy
1992.0,BRA,2,energy
1992.0,BWA,1,non-energy
1992.0,CAN,371,non-energy
1992.0,CAN,27,energy
1992.0,CHE,167,non-energy
1992.0,CHE,12,energy
1992.0,CHL,12,non-energy
1992.0,CHN,258,non-energy
1992.0,CHN,31,energy
1992.0,COL,16,non-energy
1992.0,CRI,1,non-energy
1992.0,CYP,5,non-energy
1992.0,CYP,1,energy
1992.0,CZE,362,non-energy
1992.0,CZE,26,energy
1992.0,DEU,708,non-energy
1992.0,DEU,34,energy
1992.0,DNK,55,non-energy
1992.0,DNK,3,energy
1992.0,DOM,1,energy
1992.0,DZA,1,non-energy
1992.0,ECU,1,non-energy
1992.0,EGY,6,non-energy
1992.0,ESP,279,non-energy
1992.0,ESP,11,energy
1992.0,EST,18,non-energy
1992.0,EST,1,energy
1992.0,ETH,1,non-energy
1992.0,FIN,48,non-energy
1992.0,FIN,1,energy
1992.0,FRA,381,non-energy
1992.0,FRA,14,energy
1992.0,GBR,891,non-energy
1992.0,GBR,32,energy
1992.0,GEO,1,non-energy
1992.0,GHA,1,non-energy
1992.0,GNQ,1,non-energy
1992.0,GRC,21,non-energy
1992.0,GRC,3,energy
1992.0,GUY,1,non-energy
1992.0,HKG,73,non-energy
1992.0,HKG,7,energy
1992.0,HND,1,non-energy
1992.0,HRV,52,non-energy
1992.0,HUN,89,non-energy
1992.0,HUN,5,energy
1992.0,IDN,29,non-energy
1992.0,IDN,4,energy
1992.0,IMN,1,non-energy
1992.0,IND,376,non-energy
1992.0,IND,29,energy
1992.0,IRL,48,non-energy
1992.0,IRN,1,non-energy
1992.0,IRQ,4,non-energy
1992.0,ISL,4,non-energy
1992.0,ISR,59,non-energy
1992.0,ISR,4,energy
1992.0,ITA,110,non-energy
1992.0,ITA,5,energy
1992.0,JAM,1,non-energy
1992.0,JEY,1,non-energy
1992.0,JEY,2,energy
1992.0,JOR,8,non-energy
1992.0,JOR,1,energy
1992.0,JPN,349,non-energy
1992.0,JPN,6,energy
1992.0,KAZ,5,non-energy
1992.0,KEN,2,non-energy
1992.0,KHM,1,non-energy
1992.0,KOR,84,non-energy
1992.0,KOR,2,energy
1992.0,KWT,3,non-energy
1992.0,LBN,1,non-energy
1992.0,LIE,1,non-energy
1992.0,LKA,20,non-energy
1992.0,LKA,1,energy
1992.0,LTU,12,non-energy
1992.0,LUX,3,non-energy
1992.0,LVA,13,non-energy
1992.0,MAR,5,non-energy
1992.0,MAR,1,energy
1992.0,MDA,1,energy
1992.0,MEX,21,non-energy
1992.0,MEX,2,energy
1992.0,MKD,3,non-energy
1992.0,MLT,1,non-energy
1992.0,MMR,2,non-energy
1992.0,MNG,1,non-energy
1992.0,MUS,2,non-energy
1992.0,MYS,31,non-energy
1992.0,MYS,1,energy
1992.0,NAM,3,non-energy
1992.0,NGA,12,non-energy
1992.0,NIC,2,non-energy
1992.0,NLD,247,non-energy
1992.0,NLD,6,energy
1992.0,NOR,54,non-energy
1992.0,NOR,4,energy
1992.0,NPL,3,non-energy
1992.0,NZL,45,non-energy
1992.0,NZL,1,energy
1992.0,OMN,1,non-energy
1992.0,PAK,17,non-energy
1992.0,PAN,3,non-energy
1992.0,PER,9,non-energy
1992.0,PHL,17,non-energy
1992.0,PHL,1,energy
1992.0,POL,96,non-energy
1992.0,POL,1,energy
1992.0,PRI,2,non-energy
1992.0,PRT,55,non-energy
1992.0,PRT,2,energy
1992.0,PRY,2,non-energy
1992.0,PSE,1,non-energy
1992.0,QAT,2,non-energy
1992.0,ROM,44,non-energy
1992.0,ROM,1,energy
1992.0,RUS,96,non-energy
1992.0,RUS,7,energy
1992.0,SAU,8,non-energy
1992.0,SGP,40,non-energy
1992.0,SGP,2,energy
1992.0,SLE,1,non-energy
1992.0,SRB,31,non-energy
1992.0,SRB,1,energy
1992.0,SVK,120,non-energy
1992.0,SVK,8,energy
1992.0,SVN,36,non-energy
1992.0,SWE,145,non-energy
1992.0,SWE,8,energy
1992.0,TAN,2,non-energy
1992.0,THA,27,non-energy
1992.0,THA,2,energy
1992.0,TTO,3,non-energy
1992.0,TUN,5,non-energy
1992.0,TUR,30,non-energy
1992.0,TWN,46,non-energy
1992.0,TWN,3,energy
1992.0,UKR,88,non-energy
1992.0,UKR,4,energy
1992.0,URY,3,non-energy
1992.0,USA,4921,non-energy
1992.0,USA,150,energy
1992.0,UZB,1,non-energy
1992.0,VEN,5,non-energy
1992.0,VNM,19,non-energy
1992.0,VNM,3,energy
1992.0,ZAF,33,non-energy
1992.0,ZAF,1,energy
1992.0,ZMB,1,non-energy
1992.0,ZWE,2,non-energy
1993.0,AGO,1,non-energy
1993.0,ALB,2,non-energy
1993.0,ARE,36,non-energy
1993.0,ARE,5,energy
1993.0,ARG,17,non-energy
1993.0,ARG,1,energy
1993.0,ARM,1,non-energy
1993.0,AUS,223,non-energy
1993.0,AUS,6,energy
1993.0,AUT,18,non-energy
1993.0,AUT,2,energy
1993.0,AZE,3,non-energy
1993.0,BAH,2,non-energy
1993.0,BDI,1,non-energy
1993.0,BEL,90,non-energy
1993.0,BEL,4,energy
1993.0,BGD,7,non-energy
1993.0,BGR,14,non-energy
1993.0,BHR,2,non-energy
1993.0,BIH,2,non-energy
1993.0,BLR,1,non-energy
