year,country_ISO3,number_of_deals,raised_amount_usd,sector
2019,ZAF,3,1698809.755102041,energy
2019,ZMB,2,2744917.9591836734,non-energy
2019,ZWE,2,14162326.530612245,non-energy
2020,ALB,1,21515.151515151516,non-energy
2020,ARE,79,475987144.43939394,non-energy
2020,ARG,27,247291902.72727275,non-energy
2020,ARM,2,2011666.6666666667,non-energy
2020,AUS,201,2764167775.5,non-energy
2020,AUS,17,136530027.6818182,energy
2020,AUT,42,255181318.37878788,non-energy
2020,AUT,2,13000112.90909091,energy
2020,AZE,1,75824.77272727274,non-energy
2020,BEL,91,830224162.3030304,non-energy
2020,BEL,5,55797527.33333333,energy
2020,BEN,1,17857.575757575756,non-energy
2020,BGD,16,38923508.121212125,non-energy
2020,BGD,1,1183333.3333333333,energy
2020,BGR,12,8978963.363636363,non-energy
2020,BGR,1,125237.54545454546,energy
2020,BHR,4,13454500.0,non-energy
2020,BLR,1,1613636.3636363638,non-energy
2020,BMU,2,88405757.57575758,non-energy
2020,BOL,1,322727.2727272727,energy
2020,BRA,210,2396530228.3939395,non-energy
2020,BRA,8,28912669.484848484,energy
2020,BRB,3,37113636.36363636,non-energy
2020,CAN,567,4694401649.454545,non-energy
2020,CAN,66,196089023.13636363,energy
2020,CHE,249,2121083551.060606,non-energy
2020,CHE,17,68217032.36363636,energy
2020,CHL,45,173379848.48484847,non-energy
2020,CHL,5,6825251.515151516,energy
2020,CHN,660,65825862420.09091,non-energy
2020,CHN,25,6324490837.712121,energy
2020,CIV,2,1795591.0757575757,non-energy
2020,CMR,1,1290909.0909090908,non-energy
2020,COL,50,663363651.0757576,non-energy
2020,COL,1,107575.75757575758,energy
2020,CRI,1,430303.03030303033,non-energy
2020,CYM,4,45181818.18181819,non-energy
2020,CYP,10,26423796.757575758,non-energy
2020,CZE,22,29114749.46969697,non-energy
2020,DEU,321,10705415551.636364,non-energy
2020,DEU,30,465524342.3939394,energy
2020,DNK,93,729032775.2878788,non-energy
2020,DNK,8,15319746.378787879,energy
2020,DZA,1,4184.69696969697,non-energy
2020,ECU,2,10488636.363636363,non-energy
2020,EGY,58,105303757.57575758,non-energy
2020,ESP,233,784505591.6515151,non-energy
2020,ESP,22,58095194.909090914,energy
2020,EST,51,444181110.92424244,non-energy
2020,EST,5,55120812.34848485,energy
2020,ETH,2,2218587.5606060605,non-energy
2020,FIN,97,1238374217.969697,non-energy
2020,FIN,6,33034531.454545453,energy
2020,FRA,384,5171217828.621212,non-energy
2020,FRA,16,229074887.3181818,energy
2020,GBR,1252,14662045738.272728,non-energy
2020,GBR,90,640039485.1818181,energy
2020,GEO,5,1275609.6666666667,non-energy
2020,GGY,1,129090.90909090909,non-energy
2020,GHA,6,33666016.21212122,non-energy
2020,GHA,1,1075.7575757575758,energy
2020,GIB,1,90489986.24242425,non-energy
2020,GRC,24,131590021.95454545,non-energy
2020,GTM,2,424382.0606060606,non-energy
2020,HKG,48,1041386576.8787879,non-energy
2020,HKG,5,33006931.81818182,energy
2020,HRV,37,7722247.2272727275,non-energy
2020,HRV,2,806818.1818181819,energy
2020,HUN,61,72245834.84848484,non-energy
2020,HUN,4,1724814.8333333333,energy
2020,IDN,79,3255239654.166667,non-energy
2020,IDN,2,12909090.909090908,energy
2020,IMN,2,62288863.6969697,non-energy
2020,IND,806,10439143707.30303,non-energy
2020,IND,25,111539615.5,energy
2020,IRL,84,643982813.3484849,non-energy
2020,IRL,3,20074829.37878788,energy
2020,IRN,2,882121.2121212122,non-energy
2020,IRQ,1,19363.636363636364,non-energy
2020,ISL,16,89377543.18181819,non-energy
2020,ISR,309,4399352965.090909,non-energy
2020,ISR,18,153360000.0,energy
2020,ITA,155,652521434.7121212,non-energy
2020,ITA,6,39428701.09090909,energy
2020,JOR,10,9649545.454545453,non-energy
2020,JPN,537,4350473436.787879,non-energy
2020,JPN,15,284844641.8181818,energy
2020,KAZ,3,914393.9393939395,non-energy
2020,KEN,29,289094169.3181818,non-energy
2020,KEN,4,29190848.56060606,energy
2020,KHM,4,2565681.818181818,non-energy
2020,KOR,105,1311072400.2727273,non-energy
2020,KOR,3,22507142.0,energy
2020,KWT,5,21353787.87878788,non-energy
2020,LBN,6,4873181.818181818,non-energy
2020,LBR,1,10757.575757575758,non-energy
2020,LBY,1,645454.5454545454,non-energy
2020,LCA,1,1067813.1060606062,energy
2020,LIE,1,5227688.045454546,non-energy
2020,LKA,3,225909.0909090909,non-energy
2020,LSO,1,143719.0606060606,non-energy
2020,LTU,11,8894395.90909091,non-energy
2020,LTU,4,3995241.0,energy
2020,LUX,16,45198463.378787875,non-energy
2020,LUX,2,5486363.636363637,energy
2020,LVA,13,35670672.166666664,non-energy
2020,MAR,6,10183259.984848484,non-energy
2020,MEX,84,1129372278.0151515,non-energy
2020,MEX,2,2581818.1818181816,energy
2020,MLT,4,7610121.015151516,non-energy
2020,MLT,1,537878.7878787878,energy
2020,MMR,3,29421969.696969695,non-energy
2020,MNE,1,537878.7878787878,non-energy
2020,MNG,1,53787.87878787879,non-energy
2020,MOZ,1,1613636.3636363638,non-energy
2020,MUS,3,332550578.8484848,non-energy
2020,MUS,1,4303030.303030303,energy
2020,MWI,1,3550000.0,non-energy
2020,MYS,42,129367058.21212122,non-energy
2020,NGA,66,82496953.62121212,non-energy
2020,NGA,3,4846287.878787879,energy
2020,NLD,161,1675483451.3484848,non-energy
2020,NLD,8,60913638.878787875,energy
2020,NOR,52,623558294.9848485,non-energy
2020,NOR,11,156900699.0,energy
2020,NPL,1,537878.7878787878,non-energy
2020,NZL,24,282043648.7878788,non-energy
2020,OMN,4,4087878.787878788,non-energy
2020,PAK,26,49374045.45454545,non-energy
2020,PAN,2,1156439.393939394,non-energy
2020,PER,7,23026590.909090906,non-energy
2020,PHL,18,69259430.6969697,non-energy
2020,PHL,1,53787.87878787879,energy
2020,POL,88,204358915.95454544,non-energy
2020,POL,2,444056.5909090909,energy
2020,PRI,4,3068998.6666666665,non-energy
2020,PRT,33,85752842.57575758,non-energy
2020,PRT,5,19836001.515151516,energy
2020,PRY,1,107575.75757575758,non-energy
2020,QAT,1,206778.89393939395,non-energy
2020,ROM,23,14828811.5,non-energy
2020,RUS,104,1463463618.1818182,non-energy
2020,RUS,3,6793495.151515152,energy
2020,RWA,2,87463.39393939394,non-energy
2020,RWA,1,645454.5454545454,energy
2020,SAU,23,119117588.57575758,non-energy
2020,SEN,1,9143939.393939395,energy
2020,SGP,243,3073583596.0151515,non-energy
2020,SGP,10,86690435.22727273,energy
2020,SLE,2,5378787.878787879,energy
2020,SRB,2,3113289.757575758,non-energy
2020,SVK,8,12263831.075757576,non-energy
2020,SVN,4,1763363.5303030305,non-energy
2020,SVN,1,5275168.757575758,energy
2020,SWE,170,2570295059.318182,non-energy
2020,SWE,22,2605511603.651515,energy
2020,SYC,3,10913560.606060607,non-energy
2020,TAN,5,8014393.939393939,non-energy
2020,THA,18,213302765.51515153,non-energy
2020,TTO,1,8606.060606060606,non-energy
2020,TUN,10,3282323.5454545454,non-energy
2020,TUR,124,145037310.0757576,non-energy
2020,TUR,3,145765151.5151515,energy
2020,TWN,31,241507575.75757578,non-energy
2020,TWN,2,21192424.242424242,energy
2020,UGA,3,11091060.606060605,non-energy
2020,UKR,13,128790959.9090909,non-energy
2020,UKR,1,3657575.757575758,energy
2020,URY,6,20573863.636363637,non-energy
2020,USA,7581,167514883085.5,non-energy
2020,USA,354,8116560183.303031,energy
2020,VEN,1,1613636.3636363638,non-energy
2020,VNM,20,240172087.27272725,non-energy
2020,ZAF,38,214496863.95454547,non-energy
2020,ZAF,1,4303030.303030303,energy
2020,ZMB,2,3334848.484848485,non-energy
2020,ZWE,1,26893.939393939396,non-energy
2021,ALB,2,425364.0869565217,non-energy
2021,ARE,82,952600516.362319,non-energy
2021,ARG,22,527995228.01449287,non-energy
2021,AUS,153,3058596088.289855,non-energy
2021,AUS,10,59609470.00000001,energy
2021,AUT,33,1187772177.1884058,non-energy
2021,AUT,5,58583079.594202906,energy
2021,AZE,1,10547.101449275364,energy
2021,BAH,1,25724.637681159424,non-energy
2021,BEL,53,1030496652.7246377,non-energy
2021,BEL,2,3351807.101449276,energy
2021,BGD,11,112823115.942029,non-energy
2021,BGR,6,6448185.014492754,non-energy
2021,BHR,2,6206840.5797101455,non-energy
2021,BIH,1,1911088.4782608696,non-energy
2021,BLR,1,2469565.2173913047,non-energy
2021,BLZ,1,1492028.9855072466,non-energy
2021,BOL,1,1131884.0579710146,non-energy
2021,BOL,1,1028985.507246377,energy
2021,BRA,225,6992635501.94203,non-energy
2021,BRA,5,135131021.65217394,energy
2021,BWA,1,617391.3043478262,non-energy
2021,CAN,379,9812274119.884058,non-energy
2021,CAN,30,355898287.884058,energy
2021,CHE,167,2095783858.014493,non-energy
2021,CHE,17,194384699.33333334,energy
2021,CHL,31,654327591.1304349,non-energy
2021,CHL,1,5144927.536231885,energy
2021,CHN,351,35126695810.014496,non-energy
2021,CHN,15,9830410827.043478,energy
2021,CMR,1,3601449.2753623193,non-energy
2021,COD,1,1234782.6086956523,energy
2021,COL,39,1185146016.8405797,non-energy
2021,COL,3,9981159.420289855,energy
2021,CRI,1,5144927.536231885,non-energy
2021,CYM,3,58652173.913043484,non-energy
2021,CYP,7,78399140.49275362,non-energy
2021,CZE,20,431580861.3623189,non-energy
2021,DEU,316,17110258832.028988,non-energy
2021,DEU,28,489947325.1014493,energy
2021,DMA,1,10272260.449275363,non-energy
2021,DNK,67,1570196973.6666667,non-energy
2021,DNK,3,14225856.347826088,energy
2021,DZA,1,34761.188405797104,non-energy
2021,ECU,3,88827173.91304348,non-energy
2021,EGY,28,305942434.75362325,non-energy
2021,ESP,192,2394478343.173913,non-energy
2021,ESP,11,70323869.05797103,energy
2021,EST,30,899115158.5652174,non-energy
2021,EST,3,98675454.26086956,energy
2021,ETH,1,3601449.2753623193,non-energy
2021,FIN,66,1337594575.4347827,non-energy
2021,FIN,7,12057608.95652174,energy
2021,FRA,307,9616997042.130436,non-energy
2021,FRA,11,189513841.05797103,energy
2021,GBR,916,24656325136.028988,non-energy
2021,GBR,43,974305109.3478261,energy
2021,GEO,1,87463.76811594203,non-energy
2021,GHA,9,15547971.014492756,non-energy
2021,GIB,3,13330250.0,non-energy
2021,GRC,2,90550724.63768117,non-energy
2021,HKG,54,3081483758.3913045,non-energy
2021,HKG,1,5144927.536231885,energy
2021,HRV,14,41295864.79710145,non-energy
2021,HRV,1,61575.52173913044,energy
2021,HUN,10,42312787.50724638,non-energy
2021,IDN,87,2123876272.6376812,non-energy
2021,IMN,1,4321739.130434783,non-energy
2021,IND,780,26163818179.811596,non-energy
2021,IND,25,623613880.1739131,energy
2021,IRL,57,1076740118.5652175,non-energy
2021,IRL,3,7757131.753623189,energy
2021,ISL,4,89167448.10144928,non-energy
2021,ISR,264,7378072282.028986,non-energy
2021,ISR,6,109170791.5652174,energy
2021,ITA,103,971289458.4347826,non-energy
2021,ITA,5,7396950.811594203,energy
2021,JEY,1,25724637.68115942,non-energy
2021,JOR,8,12743985.507246379,non-energy
2021,JPN,140,2329901707.0,non-energy
2021,JPN,1,1148808.8115942029,energy
2021,KAZ,3,1543478.2608695654,non-energy
2021,KEN,12,38108574.98550725,non-energy
2021,KEN,3,20498159.956521742,energy
2021,KHM,1,5865217.391304349,non-energy
2021,KOR,47,1596091495.8260872,non-energy
2021,KWT,5,42085507.24637681,non-energy
2021,LBN,2,3107536.2318840586,non-energy
2021,LBY,1,771739.1304347827,non-energy
2021,LIE,2,28079266.246376816,non-energy
2021,LKA,1,1028985.507246377,non-energy
2021,LTU,16,372190461.3478261,non-energy
2021,LUX,17,340889760.4637681,non-energy
2021,LUX,1,2086565.4927536233,energy
2021,LVA,7,114824309.5942029,non-energy
2021,MAR,4,11205198.39130435,non-energy
2021,MEX,68,3724461233.956522,non-energy
2021,MEX,2,4630434.782608696,energy
2021,MLI,1,1234782.6086956523,non-energy
2021,MLT,3,11338777.173913045,non-energy
2021,MLT,1,123478260.86956523,energy
2021,MNE,1,514492.7536231885,non-energy
2021,MUS,3,865289347.826087,non-energy
2021,MUS,3,63797101.44927537,energy
2021,MYS,38,347939954.4782609,non-energy
2021,NGA,48,1055440181.3333335,non-energy
2021,NGA,1,2057971.014492754,energy
2021,NLD,116,7357961789.275363,non-energy
2021,NLD,17,380415708.4492754,energy
2021,NOR,35,348726856.73913044,non-energy
2021,NOR,2,5504784.347826088,energy
2021,NZL,23,111730480.47826089,non-energy
2021,NZL,2,20579710.14492754,energy
2021,PAK,26,224529748.65217394,non-energy
2021,PER,6,84273913.04347827,non-energy
2021,PHL,23,231384730.73913047,non-energy
2021,PHL,1,5812.739130434783,energy
2021,POL,53,149237549.6376812,non-energy
2021,POL,1,688794.6666666667,energy
2021,PRI,2,10084057.971014494,non-energy
2021,PRT,30,240186940.30434784,non-energy
2021,PRT,4,531519.3768115942,energy
2021,QAT,4,7536973.101449276,non-energy
2021,ROM,18,21748322.811594203,non-energy
2021,RUS,42,394685954.20289856,non-energy
2021,RUS,1,9569565.217391305,energy
2021,RWA,2,4630434.782608696,energy
2021,SAU,44,414681814.884058,non-energy
2021,SEN,4,208729710.14492756,non-energy
2021,SGP,230,7678900864.608697,non-energy
2021,SGP,2,5038748.5797101455,energy
2021,SLV,2,205797.1014492754,non-energy
2021,SMR,2,5913429.478260869,non-energy
2021,SRB,4,21071866.71014493,non-energy
2021,SVK,3,8060129.913043479,non-energy
2021,SVK,1,4115942.028985508,energy
2021,SVN,5,6223941.289855073,non-energy
2021,SWE,124,4805696850.26087,non-energy
2021,SWE,19,3141619070.855073,energy
2021,SYC,2,8231884.057971016,non-energy
2021,TAN,2,216086.95652173916,non-energy
2021,THA,16,138261258.33333334,non-energy
2021,TTO,1,3292753.623188406,non-energy
2021,TUN,7,541614.7536231885,non-energy
2021,TUR,83,3287775711.3188405,non-energy
2021,TWN,24,166631413.63768116,non-energy
2021,TWN,2,6173913.043478262,energy
2021,UGA,3,7100000.000000001,non-energy
2021,UGA,2,887500.0000000001,energy
2021,UKR,4,2263768.1159420293,non-energy
2021,URY,2,5093478.260869566,non-energy
2021,USA,6129,244536862271.50726,non-energy
2021,USA,259,13521736728.347828,energy
2021,VEN,1,4630434.782608696,non-energy
2021,VNM,29,745253271.9130435,non-energy
2021,VNM,1,2675362.31884058,energy
2021,ZAF,25,315191947.4057971,non-energy
2021,ZAF,1,1437478.3478260871,energy
