year,country_ISO3,technology_field,number_of_companies
1999.0,NGA,Other Energy,1.0
1999.0,NLD,Energy Efficiency,1.0
1999.0,NLD,Fossil Fuels,2.0
1999.0,NLD,Other Energy,2.0
1999.0,NLD,Other Renewables,1.0
1999.0,NLD,Solar,1.0
1999.0,NOR,Fossil Fuels,2.5
1999.0,NOR,Grid,1.0
1999.0,NOR,Other Energy,2.0
1999.0,NOR,Other Renewables,0.5
1999.0,NOR,Solar,1.0
1999.0,NZL,Bioenergy,0.5
1999.0,NZL,Energy Efficiency,0.3333333333333333
1999.0,NZL,Fossil Fuels,1.1666666666666665
1999.0,NZL,Grid,1.3333333333333333
1999.0,NZL,Other Energy,2.333333333333333
1999.0,NZL,Solar,0.3333333333333333
1999.0,PAK,Other Energy,1.0
1999.0,PHL,Other Energy,0.5
1999.0,PHL,Other Renewables,0.5
1999.0,POL,Fossil Fuels,2.0
1999.0,POL,Grid,1.0
1999.0,POL,Other Energy,2.0
1999.0,PRT,Energy Efficiency,1.0
1999.0,PRT,Fossil Fuels,0.3333333333333333
1999.0,PRT,Grid,1.0
1999.0,PRT,Other Energy,0.8333333333333333
1999.0,PRT,Other Renewables,0.3333333333333333
1999.0,PRT,Solar,0.5
1999.0,PSE,Grid,0.5
1999.0,PSE,Other Energy,0.5
1999.0,QAT,Fossil Fuels,0.5
1999.0,QAT,Other Energy,0.5
1999.0,ROM,Energy Efficiency,1.5
1999.0,ROM,Other Energy,1.5
1999.0,RUS,Other Energy,1.0
1999.0,SGP,Bioenergy,1.0
1999.0,SGP,Energy Efficiency,1.0
1999.0,SGP,Fossil Fuels,1.5
1999.0,SGP,Other Energy,0.5
1999.0,SLV,Grid,0.5
1999.0,SLV,Other Energy,0.5
1999.0,SRB,Grid,1.0
1999.0,SVK,Energy Efficiency,1.5
1999.0,SVK,Other Energy,1.5
1999.0,SVK,Other Renewables,0.5
1999.0,SVK,Solar,0.5
1999.0,SWE,Fossil Fuels,0.5
1999.0,SWE,Grid,1.0
1999.0,SWE,Other Energy,0.5
1999.0,SWE,Other Renewables,0.5
1999.0,SWE,Solar,1.5
1999.0,THA,Fossil Fuels,1.0
1999.0,THA,Grid,1.0
1999.0,TTO,Other Energy,1.0
1999.0,TUN,Other Energy,0.5
1999.0,TUN,Other Renewables,0.5
1999.0,TUR,Energy Efficiency,1.5
1999.0,TUR,Other Energy,1.5
1999.0,TWN,Energy Efficiency,1.0
1999.0,UKR,Energy Efficiency,0.3333333333333333
1999.0,UKR,Other Energy,0.8333333333333333
1999.0,UKR,Solar,0.5
1999.0,UKR,Storage (not electromobility),0.3333333333333333
1999.0,USA,Energy Efficiency,45.666666666666664
1999.0,USA,Fossil Fuels,52.5
1999.0,USA,Grid,23.083333333333332
1999.0,USA,Hybrid and Electric mobility,6.0
1999.0,USA,Hydrogen and Fuel Cells,0.5
1999.0,USA,Nuclear,1.5
1999.0,USA,Other Energy,68.33333333333333
1999.0,USA,Other Renewables,24.416666666666668
1999.0,USA,Solar,11.166666666666666
1999.0,USA,Storage (not electromobility),6.0
1999.0,USA,Wind,0.8333333333333333
1999.0,VNM,Energy Efficiency,1.0
1999.0,VNM,Fossil Fuels,2.0
1999.0,ZAF,Fossil Fuels,0.5
1999.0,ZAF,Other Energy,0.5
2000.0,ARE,Fossil Fuels,1.0
2000.0,ARE,Other Energy,2.0
2000.0,AUS,Energy Efficiency,2.333333333333333
2000.0,AUS,Fossil Fuels,3.5
2000.0,AUS,Other Energy,8.833333333333334
2000.0,AUS,Other Renewables,3.5
2000.0,AUS,Solar,1.8333333333333333
2000.0,AUT,Grid,0.5
2000.0,AUT,Other Energy,1.5
2000.0,BEL,Energy Efficiency,1.6666666666666665
2000.0,BEL,Fossil Fuels,0.5
2000.0,BEL,Grid,1.5
2000.0,BEL,Other Energy,2.1666666666666665
2000.0,BEL,Other Renewables,0.5
2000.0,BEL,Storage (not electromobility),0.3333333333333333
2000.0,BEL,Wind,0.3333333333333333
2000.0,BGR,Fossil Fuels,0.25
2000.0,BGR,Grid,0.5
2000.0,BGR,Other Energy,0.25
2000.0,BRA,Fossil Fuels,1.0
2000.0,BRA,Grid,0.5
2000.0,BRA,Other Energy,3.0
2000.0,BRA,Other Renewables,0.5
2000.0,BRA,Solar,1.0
2000.0,CAN,Bioenergy,1.0
2000.0,CAN,Energy Efficiency,6.166666666666666
2000.0,CAN,Fossil Fuels,15.166666666666666
2000.0,CAN,Grid,5.666666666666666
2000.0,CAN,Hybrid and Electric mobility,1.0
2000.0,CAN,Other Energy,16.833333333333332
2000.0,CAN,Other Renewables,6.166666666666666
2000.0,CAN,Solar,3.5
2000.0,CAN,Storage (not electromobility),0.5
2000.0,CHE,Energy Efficiency,2.333333333333333
2000.0,CHE,Fossil Fuels,0.5
2000.0,CHE,Grid,1.3333333333333333
2000.0,CHE,Hybrid and Electric mobility,1.0
2000.0,CHE,Other Energy,4.5
2000.0,CHE,Other Renewables,1.3333333333333333
2000.0,CHE,Solar,3.0
2000.0,CHN,Energy Efficiency,15.0
2000.0,CHN,Fossil Fuels,4.0
2000.0,CHN,Grid,5.666666666666666
2000.0,CHN,Hybrid and Electric mobility,5.0
2000.0,CHN,Other Energy,11.0
2000.0,CHN,Other Renewables,1.0
2000.0,CHN,Solar,5.333333333333333
2000.0,CHN,Storage (not electromobility),3.0
2000.0,COL,Grid,1.0
2000.0,CZE,Energy Efficiency,1.0
2000.0,CZE,Fossil Fuels,1.0
2000.0,CZE,Other Energy,2.0
2000.0,CZE,Solar,1.5
2000.0,CZE,Wind,0.5
2000.0,DEU,Energy Efficiency,8.916666666666666
2000.0,DEU,Fossil Fuels,4.25
2000.0,DEU,Grid,3.4166666666666665
2000.0,DEU,Hybrid and Electric mobility,1.0
2000.0,DEU,Hydrogen and Fuel Cells,0.3333333333333333
2000.0,DEU,Other Energy,23.916666666666668
2000.0,DEU,Other Renewables,8.833333333333334
2000.0,DEU,Solar,9.5
2000.0,DEU,Wind,1.8333333333333333
2000.0,DNK,Energy Efficiency,2.5
2000.0,DNK,Other Energy,4.166666666666666
2000.0,DNK,Other Renewables,0.8333333333333333
2000.0,DNK,Solar,1.0
2000.0,DNK,Wind,1.5
2000.0,ESP,Energy Efficiency,3.0
2000.0,ESP,Fossil Fuels,2.333333333333333
2000.0,ESP,Grid,2.3333333333333335
2000.0,ESP,Other Energy,7.666666666666667
2000.0,ESP,Other Renewables,7.166666666666667
2000.0,ESP,Solar,2.0
2000.0,ESP,Storage (not electromobility),0.5
2000.0,EST,Storage (not electromobility),1.0
2000.0,FIN,Other Energy,1.0
2000.0,FRA,Bioenergy,1.0
2000.0,FRA,Energy Efficiency,0.5
2000.0,FRA,Fossil Fuels,1.0
2000.0,FRA,Other Energy,7.0
2000.0,FRA,Other Renewables,2.5
2000.0,GBR,Energy Efficiency,8.666666666666666
2000.0,GBR,Fossil Fuels,16.0
2000.0,GBR,Grid,9.0
2000.0,GBR,Hybrid and Electric mobility,1.0
2000.0,GBR,Other Energy,18.166666666666668
2000.0,GBR,Other Renewables,6.0
2000.0,GBR,Solar,0.8333333333333333
2000.0,GBR,Storage (not electromobility),2.0
2000.0,GBR,Wind,0.3333333333333333
2000.0,GRC,Energy Efficiency,0.6666666666666666
2000.0,GRC,Fossil Fuels,1.0
2000.0,GRC,Other Energy,1.8333333333333333
2000.0,GRC,Other Renewables,0.5
2000.0,GRC,Solar,1.0
2000.0,HKG,Energy Efficiency,1.0
2000.0,HKG,Fossil Fuels,2.0
2000.0,HKG,Grid,1.0
2000.0,HKG,Other Energy,3.5
2000.0,HKG,Other Renewables,1.0
2000.0,HKG,Solar,0.5
2000.0,HKG,Storage (not electromobility),0.5
2000.0,HKG,Wind,0.5
2000.0,HRV,Fossil Fuels,1.0
2000.0,HRV,Other Renewables,1.0
2000.0,HUN,Energy Efficiency,2.3333333333333335
2000.0,HUN,Fossil Fuels,1.0
2000.0,HUN,Other Energy,0.3333333333333333
2000.0,HUN,Other Renewables,0.3333333333333333
2000.0,IND,Energy Efficiency,3.0833333333333335
2000.0,IND,Fossil Fuels,3.5
2000.0,IND,Grid,0.25
2000.0,IND,Other Energy,6.583333333333333
2000.0,IND,Other Renewables,1.5833333333333333
2000.0,IRL,Other Energy,2.0
2000.0,ISR,Energy Efficiency,1.25
2000.0,ISR,Fossil Fuels,0.5
2000.0,ISR,Grid,1.0
2000.0,ISR,Nuclear,0.5
2000.0,ISR,Other Energy,1.25
2000.0,ISR,Other Renewables,0.25
2000.0,ISR,Storage (not electromobility),0.25
2000.0,ITA,Energy Efficiency,6.0
2000.0,ITA,Fossil Fuels,0.5
2000.0,ITA,Grid,1.0
2000.0,ITA,Other Energy,3.833333333333333
2000.0,ITA,Other Renewables,2.0
2000.0,ITA,Solar,0.8333333333333333
2000.0,ITA,Wind,0.8333333333333333
2000.0,JAM,Other Energy,0.5
2000.0,JAM,Solar,0.5
2000.0,JPN,Energy Efficiency,2.0
2000.0,JPN,Fossil Fuels,0.5
2000.0,JPN,Hybrid and Electric mobility,1.0
2000.0,JPN,Other Energy,8.5
2000.0,JPN,Other Renewables,3.0
2000.0,JPN,Solar,0.5
2000.0,JPN,Storage (not electromobility),0.5
2000.0,JPN,Wind,1.0
2000.0,KAZ,Fossil Fuels,0.5
2000.0,KAZ,Other Energy,0.5
2000.0,KOR,Energy Efficiency,1.0
2000.0,KOR,Fossil Fuels,1.5
2000.0,KOR,Grid,1.0
2000.0,KOR,Hybrid and Electric mobility,2.0
2000.0,KOR,Other Energy,1.5
2000.0,KOR,Other Renewables,2.0
2000.0,MYS,Fossil Fuels,2.0
2000.0,MYS,Other Energy,2.0
2000.0,NLD,Energy Efficiency,4.0
2000.0,NLD,Fossil Fuels,2.0
2000.0,NLD,Hybrid and Electric mobility,1.0
2000.0,NLD,Other Energy,4.0
2000.0,NLD,Other Renewables,1.5
2000.0,NLD,Solar,1.5
2000.0,NOR,Fossil Fuels,2.0
2000.0,NOR,Grid,2.333333333333333
2000.0,NOR,Other Energy,0.8333333333333333
2000.0,NOR,Other Renewables,0.3333333333333333
2000.0,NOR,Solar,0.5
2000.0,NZL,Energy Efficiency,0.5
2000.0,NZL,Other Energy,0.5
2000.0,OMN,Grid,0.5
2000.0,OMN,Other Renewables,0.5
2000.0,POL,Grid,1.0
2000.0,POL,Other Energy,1.0
2000.0,PRT,Energy Efficiency,0.8333333333333333
2000.0,PRT,Fossil Fuels,0.3333333333333333
2000.0,PRT,Other Energy,1.8333333333333333
2000.0,PRT,Other Renewables,0.5
2000.0,PRT,Solar,1.5
2000.0,QAT,Grid,1.0
2000.0,ROM,Fossil Fuels,0.3333333333333333
2000.0,ROM,Grid,0.6666666666666666
2000.0,ROM,Other Energy,1.6666666666666665
2000.0,ROM,Solar,0.3333333333333333
2000.0,RUS,Fossil Fuels,0.5
2000.0,RUS,Other Energy,0.5
2000.0,SAU,Other Energy,1.0
2000.0,SGP,Energy Efficiency,0.25
2000.0,SGP,Fossil Fuels,0.5
2000.0,SGP,Grid,0.25
2000.0,SGP,Other Energy,0.75
2000.0,SGP,Other Renewables,0.25
2000.0,SRB,Other Energy,1.0
2000.0,SVK,Bioenergy,0.25
2000.0,SVK,Energy Efficiency,0.5
2000.0,SVK,Grid,2.0
2000.0,SVK,Other Energy,1.5833333333333333
2000.0,SVK,Other Renewables,0.5
2000.0,SVK,Solar,0.5833333333333333
2000.0,SVK,Wind,0.5833333333333333
2000.0,SWE,Energy Efficiency,1.6666666666666665
2000.0,SWE,Fossil Fuels,2.333333333333333
2000.0,SWE,Other Energy,3.5
2000.0,SWE,Other Renewables,0.5
2000.0,SWE,Storage (not electromobility),1.0
2000.0,THA,Energy Efficiency,1.0
2000.0,THA,Grid,0.3333333333333333
2000.0,THA,Other Energy,0.3333333333333333
2000.0,THA,Other Renewables,0.3333333333333333
2000.0,TWN,Storage (not electromobility),1.0
2000.0,UKR,Energy Efficiency,3.0
2000.0,UKR,Wind,1.0
2000.0,USA,Bioenergy,0.3333333333333333
2000.0,USA,Energy Efficiency,43.5
2000.0,USA,Fossil Fuels,58.833333333333336
2000.0,USA,Grid,19.666666666666668
2000.0,USA,Hybrid and Electric mobility,2.0
2000.0,USA,Hydrogen and Fuel Cells,1.3333333333333333
2000.0,USA,Other Energy,82.0
2000.0,USA,Other Renewables,36.583333333333336
2000.0,USA,Solar,15.25
2000.0,USA,Storage (not electromobility),5.0
2000.0,USA,Wind,0.5
2000.0,VNM,Fossil Fuels,2.0
2000.0,ZAF,Energy Efficiency,0.8333333333333333
2000.0,ZAF,Other Energy,0.8333333333333333
2000.0,ZAF,Other Renewables,0.3333333333333333
2001.0,ARE,Other Renewables,1.0
2001.0,ARG,Fossil Fuels,0.5
2001.0,ARG,Other Energy,0.5
2001.0,AUS,Energy Efficiency,2.75
2001.0,AUS,Fossil Fuels,3.0
2001.0,AUS,Hybrid and Electric mobility,1.0
2001.0,AUS,Other Energy,6.25
2001.0,AUS,Other Renewables,0.5
2001.0,AUS,Solar,1.5
2001.0,AUT,Fossil Fuels,0.5
2001.0,AUT,Other Energy,0.5
2001.0,AZE,Fossil Fuels,1.0
2001.0,BEL,Energy Efficiency,0.5
2001.0,BEL,Fossil Fuels,0.5
2001.0,BEL,Grid,1.1666666666666665
2001.0,BEL,Other Energy,0.8333333333333333
2001.0,BEL,Solar,1.0
2001.0,BGD,Fossil Fuels,1.0
2001.0,BRA,Bioenergy,0.5
2001.0,BRA,Fossil Fuels,0.5
2001.0,BRA,Other Energy,2.5
2001.0,BRA,Solar,1.5
2001.0,CAN,Energy Efficiency,6.333333333333333
2001.0,CAN,Fossil Fuels,14.666666666666666
2001.0,CAN,Grid,5.416666666666667
2001.0,CAN,Hybrid and Electric mobility,3.0
2001.0,CAN,Other Energy,22.75
2001.0,CAN,Other Renewables,4.833333333333333
2001.0,CAN,Solar,3.1666666666666665
2001.0,CAN,Storage (not electromobility),1.3333333333333333
2001.0,CAN,Wind,0.5
2001.0,CHE,Energy Efficiency,3.0
2001.0,CHE,Grid,3.5
2001.0,CHE,Hybrid and Electric mobility,1.0
2001.0,CHE,Other Energy,4.5
2001.0,CHE,Solar,3.0
2001.0,CHE,Storage (not electromobility),1.0
2001.0,CHN,Bioenergy,0.25
2001.0,CHN,Energy Efficiency,13.5
2001.0,CHN,Fossil Fuels,8.25
2001.0,CHN,Grid,5.166666666666666
2001.0,CHN,Hybrid and Electric mobility,4.0
2001.0,CHN,Other Energy,17.416666666666668
2001.0,CHN,Other Renewables,3.25
2001.0,CHN,Solar,1.8333333333333333
2001.0,CHN,Storage (not electromobility),2.833333333333333
2001.0,CHN,Wind,1.5
2001.0,CMR,Energy Efficiency,0.6666666666666666
2001.0,CMR,Other Energy,0.3333333333333333
2001.0,COL,Solar,1.0
2001.0,CZE,Energy Efficiency,2.0
2001.0,CZE,Fossil Fuels,0.5
2001.0,CZE,Other Energy,3.0
2001.0,CZE,Solar,1.0
2001.0,CZE,Wind,0.5
2001.0,DEU,Energy Efficiency,10.0
2001.0,DEU,Fossil Fuels,4.0
2001.0,DEU,Grid,5.666666666666667
2001.0,DEU,Hybrid and Electric mobility,3.0
2001.0,DEU,Other Energy,16.166666666666668
2001.0,DEU,Other Renewables,5.0
2001.0,DEU,Solar,5.833333333333333
2001.0,DEU,Storage (not electromobility),0.5
2001.0,DEU,Wind,2.833333333333333
2001.0,DNK,Energy Efficiency,1.3333333333333333
2001.0,DNK,Grid,2.0
2001.0,DNK,Hybrid and Electric mobility,1.0
2001.0,DNK,Other Energy,1.3333333333333333
2001.0,DNK,Storage (not electromobility),0.3333333333333333
2001.0,DNK,Wind,2.0
2001.0,EGY,Fossil Fuels,0.5
2001.0,EGY,Other Energy,0.5
2001.0,ESP,Energy Efficiency,3.5
2001.0,ESP,Fossil Fuels,1.0
2001.0,ESP,Grid,1.5
2001.0,ESP,Other Energy,6.5
2001.0,ESP,Other Renewables,2.0
2001.0,ESP,Solar,3.5
2001.0,EST,Hydrogen and Fuel Cells,0.25
2001.0,EST,Other Energy,0.25
2001.0,EST,Other Renewables,0.5
2001.0,FIN,Energy Efficiency,0.5
2001.0,FIN,Grid,1.0
2001.0,FIN,Other Energy,1.0
2001.0,FIN,Other Renewables,0.5
2001.0,FRA,Energy Efficiency,2.0
2001.0,FRA,Fossil Fuels,3.833333333333333
2001.0,FRA,Grid,2.833333333333333
2001.0,FRA,Nuclear,0.3333333333333333
2001.0,FRA,Other Energy,10.5
2001.0,FRA,Other Renewables,4.666666666666666
2001.0,FRA,Solar,2.0
2001.0,FRA,Storage (not electromobility),0.3333333333333333
2001.0,FRA,Wind,0.5
2001.0,GBR,Energy Efficiency,7.0
2001.0,GBR,Fossil Fuels,17.416666666666668
2001.0,GBR,Grid,4.5
2001.0,GBR,Hydrogen and Fuel Cells,0.8333333333333333
2001.0,GBR,Other Energy,24.833333333333332
2001.0,GBR,Other Renewables,8.416666666666666
2001.0,GBR,Solar,1.6666666666666665
2001.0,GBR,Storage (not electromobility),0.3333333333333333
2001.0,GBR,Wind,1.0
2001.0,GHA,Fossil Fuels,1.0
2001.0,GRC,Energy Efficiency,1.0
2001.0,GRC,Other Energy,1.0
2001.0,GRC,Other Renewables,0.5
2001.0,GRC,Solar,0.5
2001.0,HKG,Energy Efficiency,3.0
2001.0,HKG,Fossil Fuels,3.1666666666666665
2001.0,HKG,Other Energy,2.833333333333333
2001.0,HKG,Other Renewables,1.0
2001.0,HRV,Energy Efficiency,1.0
2001.0,HUN,Energy Efficiency,1.0
2001.0,HUN,Other Energy,1.0
2001.0,IDN,Fossil Fuels,0.5
2001.0,IDN,Other Energy,0.5
2001.0,IND,Energy Efficiency,1.3333333333333333
2001.0,IND,Fossil Fuels,0.5
2001.0,IND,Other Energy,3.833333333333333
2001.0,IND,Other Renewables,1.5
2001.0,IND,Solar,0.8333333333333333
2001.0,IRL,Other Energy,1.0
2001.0,ISL,Other Energy,1.0
2001.0,ITA,Energy Efficiency,1.5
2001.0,ITA,Fossil Fuels,2.5
2001.0,ITA,Grid,0.5
2001.0,ITA,Other Energy,2.0
2001.0,ITA,Other Renewables,0.5
2001.0,ITA,Solar,2.0
2001.0,JPN,Energy Efficiency,6.0
2001.0,JPN,Fossil Fuels,1.0
2001.0,JPN,Other Energy,5.0
2001.0,JPN,Other Renewables,3.0
2001.0,JPN,Solar,2.0
2001.0,KOR,Fossil Fuels,0.25
2001.0,KOR,Grid,1.0833333333333333
2001.0,KOR,Other Energy,4.583333333333333
2001.0,KOR,Other Renewables,4.083333333333333
2001.0,KOR,Solar,1.0
2001.0,KOR,Storage (not electromobility),2.0
2001.0,LAO,Energy Efficiency,0.3333333333333333
2001.0,LAO,Other Energy,0.3333333333333333
2001.0,LAO,Other Renewables,0.3333333333333333
2001.0,LKA,Fossil Fuels,0.6666666666666666
2001.0,LKA,Other Energy,0.3333333333333333
2001.0,MEX,Energy Efficiency,1.0
2001.0,MEX,Grid,1.0
2001.0,MYS,Fossil Fuels,2.5
2001.0,MYS,Other Energy,0.5
2001.0,NGA,Fossil Fuels,1.0
2001.0,NGA,Other Energy,0.5
2001.0,NGA,Other Renewables,0.5
2001.0,NLD,Fossil Fuels,2.5
2001.0,NLD,Grid,1.0
2001.0,NLD,Other Energy,4.5
2001.0,NLD,Other Renewables,2.0
2001.0,NOR,Fossil Fuels,4.0
2001.0,NOR,Other Energy,2.0
2001.0,NOR,Other Renewables,1.0
2001.0,NZL,Other Energy,1.0
2001.0,NZL,Other Renewables,1.0
2001.0,OMN,Grid,0.5
2001.0,OMN,Other Energy,0.5
2001.0,PAK,Fossil Fuels,1.5
2001.0,PAK,Other Energy,0.5
2001.0,POL,Fossil Fuels,1.5
2001.0,POL,Grid,0.3333333333333333
2001.0,POL,Other Energy,3.833333333333333
2001.0,POL,Other Renewables,0.8333333333333333
2001.0,POL,Solar,0.5
2001.0,PRT,Energy Efficiency,1.3333333333333333
2001.0,PRT,Fossil Fuels,1.0
2001.0,PRT,Other Energy,1.8333333333333333
2001.0,PRT,Other Renewables,0.5
2001.0,PRT,Solar,1.3333333333333333
2001.0,ROM,Energy Efficiency,2.0
2001.0,ROM,Grid,1.0
2001.0,RUS,Fossil Fuels,0.5
2001.0,RUS,Other Energy,1.5
2001.0,SLV,Other Renewables,1.0
2001.0,SVK,Energy Efficiency,0.5
2001.0,SVK,Solar,0.5
2001.0,SWE,Fossil Fuels,1.5
2001.0,SWE,Grid,2.5
2001.0,SWE,Other Energy,3.5
2001.0,SWE,Other Renewables,2.5
2001.0,THA,Other Energy,2.0
2001.0,TUR,Other Energy,0.5
2001.0,TUR,Other Renewables,0.5
2001.0,TWN,Energy Efficiency,1.0
2001.0,UGA,Other Energy,0.5
2001.0,UGA,Solar,0.5
2001.0,UKR,Energy Efficiency,2.0
2001.0,UKR,Fossil Fuels,1.0
2001.0,UKR,Other Energy,1.5
2001.0,UKR,Solar,0.5
2001.0,USA,Energy Efficiency,44.416666666666664
2001.0,USA,Fossil Fuels,47.583333333333336
2001.0,USA,Grid,36.5
2001.0,USA,Hybrid and Electric mobility,2.0
2001.0,USA,Hydrogen and Fuel Cells,0.9166666666666666
2001.0,USA,Other Energy,92.25
2001.0,USA,Other Renewables,39.416666666666664
2001.0,USA,Solar,20.75
2001.0,USA,Storage (not electromobility),6.416666666666667
2001.0,USA,Wind,4.75
2001.0,VNM,Fossil Fuels,1.0
2002.0,ARE,Energy Efficiency,1.0
2002.0,ARE,Fossil Fuels,1.5
2002.0,ARE,Other Energy,1.0
2002.0,ARE,Other Renewables,0.5
2002.0,AUS,Energy Efficiency,2.5
2002.0,AUS,Fossil Fuels,0.5
2002.0,AUS,Grid,1.0
2002.0,AUS,Other Energy,5.333333333333333
2002.0,AUS,Other Renewables,1.6666666666666665
2002.0,AUS,Solar,1.0
2002.0,AUT,Other Energy,0.5
2002.0,AUT,Solar,0.5
2002.0,BEL,Energy Efficiency,1.3333333333333333
2002.0,BEL,Grid,1.8333333333333333
2002.0,BEL,Other Energy,2.0
2002.0,BEL,Other Renewables,1.8333333333333333
2002.0,BEL,Wind,1.0
2002.0,BMU,Fossil Fuels,1.0
2002.0,BOL,Fossil Fuels,0.5
2002.0,BOL,Other Energy,0.5
2002.0,BRA,Fossil Fuels,0.3333333333333333
2002.0,BRA,Grid,0.3333333333333333
2002.0,BRA,Other Energy,0.3333333333333333
2002.0,CAN,Energy Efficiency,6.666666666666666
2002.0,CAN,Fossil Fuels,8.833333333333334
2002.0,CAN,Grid,3.0
2002.0,CAN,Hybrid and Electric mobility,1.0
2002.0,CAN,Hydrogen and Fuel Cells,1.0
2002.0,CAN,Other Energy,20.333333333333332
2002.0,CAN,Other Renewables,7.833333333333333
2002.0,CAN,Solar,1.8333333333333333
2002.0,CAN,Wind,0.5
2002.0,CHE,Energy Efficiency,1.0
2002.0,CHE,Fossil Fuels,1.0
2002.0,CHE,Grid,2.0
2002.0,CHE,Other Energy,8.0
2002.0,CHE,Other Renewables,0.5
2002.0,CHE,Solar,3.5
2002.0,CHE,Storage (not electromobility),1.0
2002.0,CHN,Energy Efficiency,10.833333333333334
2002.0,CHN,Fossil Fuels,5.0
2002.0,CHN,Grid,5.0
2002.0,CHN,Hybrid and Electric mobility,3.0
2002.0,CHN,Other Energy,21.666666666666668
2002.0,CHN,Other Renewables,4.333333333333333
2002.0,CHN,Solar,2.833333333333333
2002.0,CHN,Storage (not electromobility),4.0
2002.0,CHN,Wind,0.3333333333333333
2002.0,COL,Energy Efficiency,0.5
2002.0,COL,Other Energy,0.25
2002.0,COL,Solar,0.25
2002.0,CRI,Other Energy,0.5
2002.0,CRI,Wind,0.5
2002.0,CYP,Fossil Fuels,1.0
2002.0,CZE,Energy Efficiency,2.0
2002.0,CZE,Grid,1.0
2002.0,CZE,Other Energy,1.0
2002.0,CZE,Other Renewables,1.0
2002.0,DEU,Energy Efficiency,10.666666666666666
2002.0,DEU,Fossil Fuels,3.5
2002.0,DEU,Grid,4.0
2002.0,DEU,Hybrid and Electric mobility,2.0
2002.0,DEU,Other Energy,14.0
2002.0,DEU,Other Renewables,3.5
2002.0,DEU,Solar,11.333333333333334
2002.0,DEU,Wind,1.0
2002.0,DNK,Energy Efficiency,1.0
2002.0,DNK,Fossil Fuels,0.5
2002.0,DNK,Grid,2.0
2002.0,DNK,Other Energy,0.5
2002.0,ESP,Energy Efficiency,3.333333333333333
2002.0,ESP,Fossil Fuels,1.0
2002.0,ESP,Grid,1.0
2002.0,ESP,Other Energy,6.833333333333333
2002.0,ESP,Other Renewables,5.0
2002.0,ESP,Solar,2.333333333333333
2002.0,ESP,Wind,0.5
2002.0,FIN,Energy Efficiency,1.0
2002.0,FIN,Other Renewables,1.0
2002.0,FRA,Energy Efficiency,2.0
2002.0,FRA,Fossil Fuels,1.0
2002.0,FRA,Grid,2.0
2002.0,FRA,Nuclear,1.0
2002.0,FRA,Other Energy,6.0
2002.0,FRA,Other Renewables,3.5
2002.0,FRA,Solar,1.0
2002.0,FRA,Wind,1.5
2002.0,GBR,Energy Efficiency,6.333333333333333
2002.0,GBR,Fossil Fuels,21.083333333333332
2002.0,GBR,Grid,7.583333333333333
2002.0,GBR,Other Energy,32.75
2002.0,GBR,Other Renewables,9.75
2002.0,GBR,Solar,1.0
2002.0,GBR,Wind,1.5
2002.0,GHA,Other Energy,0.5
2002.0,GHA,Other Renewables,0.5
2002.0,GRC,Solar,1.0
2002.0,HKG,Fossil Fuels,1.5
2002.0,HKG,Other Energy,1.5
2002.0,HKG,Solar,1.0
2002.0,IDN,Fossil Fuels,1.3333333333333333
2002.0,IDN,Other Energy,0.3333333333333333
2002.0,IDN,Other Renewables,0.3333333333333333
2002.0,IND,Energy Efficiency,1.5
2002.0,IND,Fossil Fuels,3.0
2002.0,IND,Grid,0.5
2002.0,IND,Other Energy,3.333333333333333
2002.0,IND,Other Renewables,0.5
2002.0,IND,Solar,0.8333333333333333
2002.0,IND,Wind,0.3333333333333333
2002.0,IRL,Other Energy,0.5
2002.0,IRL,Other Renewables,0.5
2002.0,IRN,Fossil Fuels,1.0
2002.0,ISL,Energy Efficiency,0.6666666666666666
2002.0,ISL,Other Energy,0.3333333333333333
2002.0,ISR,Energy Efficiency,1.75
2002.0,ISR,Other Energy,2.75
2002.0,ISR,Other Renewables,0.75
2002.0,ISR,Solar,0.5
2002.0,ISR,Storage (not electromobility),0.25
2002.0,ITA,Energy Efficiency,1.0
2002.0,ITA,Fossil Fuels,0.5
2002.0,ITA,Grid,0.5
2002.0,ITA,Other Energy,5.5
2002.0,ITA,Other Renewables,1.0
2002.0,ITA,Solar,1.0
2002.0,ITA,Wind,0.5
2002.0,JPN,Energy Efficiency,4.0
2002.0,JPN,Fossil Fuels,1.0
2002.0,JPN,Grid,1.0
2002.0,JPN,Other Energy,5.0
2002.0,JPN,Other Renewables,2.0
2002.0,JPN,Solar,1.0
2002.0,KAZ,Fossil Fuels,1.0
2002.0,KEN,Energy Efficiency,0.5
2002.0,KEN,Fossil Fuels,0.3333333333333333
2002.0,KEN,Grid,0.5
2002.0,KEN,Other Energy,0.8333333333333333
2002.0,KEN,Solar,0.5
2002.0,KEN,Storage (not electromobility),0.3333333333333333
2002.0,KOR,Energy Efficiency,3.5
2002.0,KOR,Grid,1.0
2002.0,KOR,Other Energy,1.5
2002.0,KOR,Other Renewables,0.5
2002.0,KOR,Solar,2.5
2002.0,KWT,Fossil Fuels,0.6666666666666666
2002.0,KWT,Other Energy,0.3333333333333333
2002.0,LKA,Fossil Fuels,1.0
2002.0,LKA,Grid,0.5
2002.0,LKA,Other Energy,0.25
2002.0,LKA,Other Renewables,0.25
2002.0,LTU,Energy Efficiency,0.3333333333333333
2002.0,LTU,Grid,0.3333333333333333
